Date,PG,KO,PEP,WMT,COST,MO,PM,MDLZ,KMB,CL,KHC,GIS,HSY,SYY,KR,TAP,STZ,EL,CPB,CHD
2015-03-17,61.369327545166016,28.86893653869629,68.11515045166016,22.51256942749023,125.22852325439452,26.133554458618164,45.531593322753906,27.166934967041016,73.1216049194336,53.187110900878906,,35.776309967041016,77.36563873291016,29.10801887512207,30.80898666381836,56.76924133300781,98.8684310913086,70.47168731689453,32.24490737915039,36.839881896972656
2015-03-18,62.035987854003906,28.933080673217773,68.48421478271484,22.488048553466797,125.9797592163086,25.991811752319336,45.923240661621094,27.68875503540039,74.35803985595703,53.12491989135742,,36.33304977416992,78.1697006225586,29.115581512451172,30.72791290283203,57.02304458618164,100.36656188964844,71.27387237548828,32.444828033447266,36.97420883178711
2015-03-19,61.76189422607422,28.519746780395508,68.09343719482422,22.21283531188965,126.2969741821289,25.956371307373047,46.098602294921875,27.40412139892578,74.14964294433594,53.09381484985352,,36.11311340332031,77.73675537109375,28.851242065429688,30.97114372253418,56.261592864990234,99.33927154541016,71.21285247802734,32.34486770629883,36.98289108276367
2015-03-20,62.769290924072266,28.96869850158691,68.99073028564453,22.681509017944336,127.36534881591795,26.032312393188477,46.443504333496094,27.46738052368164,75.35131072998047,54.08120346069336,,36.73859405517578,78.9273452758789,29.168447494506836,31.145458221435547,57.353763580322266,101.23120880126952,72.83470916748047,32.666168212890625,37.32958221435547
2015-03-23,62.858177185058594,28.947338104248047,69.35980224609375,22.700578689575195,127.6491241455078,26.133554458618164,46.68318176269531,27.91014862060547,75.70555114746094,54.55546951293945,,36.93791198730469,78.69540405273438,29.198657989501953,31.190065383911133,56.71538162231445,100.16111755371094,72.2679443359375,32.62333297729492,37.346923828125
2015-03-24,62.16191482543945,28.84044075012207,69.36701965332031,22.629737854003903,127.82447814941406,25.875364303588867,45.89586639404297,27.680850982666016,75.3652114868164,53.886844635009766,,36.566749572753906,77.78314208984375,28.881444931030273,31.283283233642575,56.177005767822266,100.90589141845705,72.68646240234375,32.40913009643555,37.05655670166016
2015-03-25,61.48784637451172,28.826181411743164,68.9328842163086,22.15833854675293,126.11333465576172,25.38935089111328,45.40450668334961,28.313377380371097,74.64280700683594,53.56029510498047,,36.93791198730469,78.61809539794922,28.700191497802734,30.77656936645508,55.377105712890625,98.79139709472656,73.0003433227539,32.41626739501953,36.83121490478515
2015-03-26,60.8508186340332,28.754926681518555,69.20060729980469,22.313657760620117,125.25362396240234,25.313405990600582,45.19139862060547,27.73620986938477,73.85096740722656,53.44367980957031,,37.07537841796875,78.09239196777344,28.60955047607422,30.845474243164062,55.52324676513672,98.28631591796876,71.81448364257812,32.15922164916992,36.48886489868164
2015-03-27,60.96933364868164,28.562517166137695,69.43213653564453,22.166513442993164,125.59586334228516,25.485538482666016,45.457794189453125,28.228515625,73.88570404052734,53.45145797729492,,37.797088623046875,78.772705078125,28.821033477783203,30.942766189575195,56.34621047973633,98.00377655029295,72.27664184570312,32.766143798828125,36.82254409790039
2015-03-30,61.27304458618164,28.86893653869629,69.84463500976562,22.488048553466797,127.18169403076172,25.581729888916016,45.49922180175781,28.98285675048828,74.83729553222656,53.87128829956055,,38.73189163208008,79.19021606445312,28.896556854248047,31.31167221069336,57.4768180847168,100.1011962890625,73.3055419921875,33.16598129272461,37.238563537597656
2015-03-31,60.695255279541016,28.897441864013672,69.19334411621094,22.411752700805664,126.45558166503906,25.32353782653809,44.5934944152832,28.657302856445312,74.3996810913086,53.91017150878906,,38.90372085571289,78.01507568359375,28.72146987915039,31.07653427124023,57.261478424072266,99.48478698730467,72.51202392578125,33.23737716674805,37.017547607421875
2015-04-01,60.97673797607422,28.990089416503903,68.80982971191406,21.992128372192383,125.4039077758789,25.46529197692871,45.03155899047851,28.824050903320312,74.2190933227539,53.71578598022461,,38.82124710083008,77.9996109008789,28.56922149658203,31.12113380432129,57.307621002197266,99.4933624267578,72.51202392578125,33.251670837402344,37.008880615234375
2015-04-02,61.058223724365234,28.990089416503903,69.24400329589844,21.997573852539062,126.56407165527344,25.915870666503903,45.73601531982422,29.086076736450195,74.3371810913086,53.90237808227539,,38.869354248046875,77.8913803100586,28.652952194213867,31.267072677612305,57.992130279541016,100.80319213867188,73.33171844482422,33.29450225830078,37.16923141479492
2015-04-06,61.510066986083984,29.339277267456055,69.81566619873047,22.068422317504883,127.29029083251952,26.06774520874023,46.29246139526367,29.37989044189453,74.64280700683594,54.384422302246094,,38.99994659423828,78.47118377685547,28.7976016998291,31.20221519470215,58.57666015625,102.19857788085938,74.09030151367188,33.3159294128418,37.372901916503906
2015-04-07,61.02857971191406,29.225255966186523,69.62030029296875,21.93490219116211,126.68921661376952,26.174062728881836,46.02014923095703,29.37989044189453,74.29549407958984,54.19784164428711,,38.54630661010742,78.65673065185547,28.90416145324707,30.954923629760746,60.17646408081055,101.24832916259766,73.22708129882812,32.930362701416016,37.07389068603515
2015-04-08,61.31004333496094,29.139747619628903,69.49005126953125,22.079317092895508,126.87290954589844,26.133554458618164,45.724178314208984,29.689565658569336,74.43443298339844,54.345558166503906,,38.67793273925781,77.74446105957031,29.04118537902832,31.173831939697266,60.50716781616211,102.01876831054688,73.39276885986328,33.00889205932617,37.26024627685547
2015-04-09,61.398948669433594,29.25376319885254,69.72161102294922,22.027551651000977,124.21027374267578,26.255064010620117,46.0911979675293,29.681629180908203,74.50387573242188,54.3922119140625,,38.88576126098633,77.88361358642578,29.056411743164062,31.137348175048828,59.930328369140625,102.78070831298828,73.67176055908203,33.21879959106445,37.238563537597656
2015-04-10,61.73969268798828,29.132617950439453,69.61305236816406,21.975780487060547,124.9030303955078,26.58414077758789,46.114871978759766,29.697513580322266,74.22605895996094,54.12007141113281,,39.13516616821289,77.381103515625,29.056411743164062,31.24275779724121,59.91495895385742,104.1846923828125,72.75621032714844,32.93844985961914,37.22557067871094
2015-04-13,61.7989501953125,29.004344940185547,69.12824249267578,21.877681732177734,124.38555145263672,26.209508895874023,45.81296920776367,29.578407287597656,74.31632995605469,53.886844635009766,,39.093597412109375,76.8940200805664,28.630123138427734,30.942766189575195,58.93816757202149,102.6608657836914,72.54692840576172,33.15410614013672,37.10423278808594
2015-04-14,61.92487335205078,28.86893653869629,69.82292175292969,21.839534759521484,124.8028564453125,26.38669776916504,46.23919296264648,29.753080368041992,74.7747802734375,54.13562774658203,,39.2321662902832,78.08462524414062,28.774757385253903,30.492795944213867,59.19198989868164,101.03430938720705,73.80255126953125,33.43446350097656,37.51591110229492
2015-04-15,61.85819625854492,28.79055404663086,69.92423248291016,21.727821350097656,124.42727661132812,26.128503799438477,46.25102615356445,29.816619873046875,74.74699401855469,54.32999801635742,,39.10746383666992,77.81404113769531,28.66817855834961,29.961748123168945,59.13044738769531,100.60628509521484,73.5147933959961,33.47761535644531,37.15189743041992
2015-04-16,61.85079574584961,28.933080673217773,69.79397583007812,21.59157943725586,122.79124450683594,26.35126495361328,50.29421615600586,29.626049041748047,74.7956314086914,54.48550796508789,,38.95503616333008,78.40934753417969,28.409366607666016,29.74283790588379,59.15351867675781,100.4693374633789,73.17472839355469,33.43446350097656,37.160552978515625
2015-04-17,61.13227844238281,28.71928596496582,69.33085632324219,21.220996856689453,120.67118072509766,26.199384689331055,50.471805572509766,29.35607528686523,74.17047119140625,53.86351776123047,,38.85804748535156,77.52024841308594,28.416976928710938,29.122604370117188,59.19964599609375,99.28790283203124,72.21560668945312,33.20442581176758,36.86154556274414
2015-04-20,61.384124755859375,28.9758358001709,69.83016204833984,21.291841506958008,122.12349700927734,26.6448917388916,50.30606460571289,29.37194442749023,74.5733413696289,53.22598648071289,,39.10746383666992,75.92765808105469,28.394145965576172,28.895597457885746,58.438232421875,99.69882202148438,71.97144317626953,33.35538864135742,36.53220748901367
2015-04-21,61.53969955444336,29.06134605407715,70.03276062011719,21.261871337890625,122.98320770263672,26.37657928466797,49.75552749633789,29.006689071655273,78.59513854980469,53.95308303833008,,38.871917724609375,75.78073120117188,28.62251091003418,29.118549346923828,58.399784088134766,100.40938568115234,72.13713836669922,33.10379409790039,36.43250274658203
2015-04-22,61.547115325927734,29.439058303833008,70.39456939697266,21.37086296081543,122.68275451660156,26.38669776916504,49.542423248291016,29.24490547180176,77.69215393066406,54.16416931152344,,38.941192626953125,76.02042388916016,28.645353317260746,28.534799575805664,58.09212875366211,99.29647064208984,71.86681365966797,33.14692306518555,36.29384231567383
2015-04-23,60.44424057006836,29.1825008392334,69.27294921875,21.57522964477539,122.94986724853516,26.503143310546875,49.45954513549805,29.229022979736328,77.58796691894531,54.11725997924805,,38.99661636352539,73.39183044433594,28.888938903808594,28.753719329833984,57.77677917480469,99.3050537109375,71.8929672241211,33.11817169189453,36.328514099121094
2015-04-24,60.48158645629883,29.139747619628903,68.86772918701172,21.75505828857422,123.63428497314452,26.36137962341309,48.9859619140625,29.23695373535156,77.54627227783203,54.07815170288086,,39.05895233154297,73.15989685058594,28.873720169067383,29.065855026245117,57.784461975097656,98.99686431884766,71.72730255126953,32.93126678466797,36.380523681640625
2015-04-27,60.182891845703125,29.096982955932617,68.37565612792969,21.626998901367188,122.6660614013672,26.02218246459961,48.595252990722656,29.22108268737793,77.46292114257812,53.929630279541016,,38.83034133911133,72.4486312866211,28.751928329467773,28.59966278076172,57.376853942871094,99.61325073242188,72.5207748413086,32.78029251098633,36.185508728027344
2015-04-28,60.04849624633789,29.054227828979492,68.32501220703125,21.553422927856445,122.37393188476562,26.17913055419922,49.06291198730469,29.22108268737793,77.74772644042969,53.765438079833984,,38.86497497558594,72.17803955078125,28.71385955810547,28.141584396362305,57.45375442504883,100.26384735107422,72.3289566040039,32.686851501464844,36.194183349609375
2015-04-29,59.62287902832031,28.85468482971191,68.29605865478516,21.220996856689453,120.9092254638672,25.414661407470703,48.97412109375,30.729764938354492,76.90724182128906,53.56217575073242,,38.49781036376953,70.63954162597656,28.493101119995117,27.88619041442871,56.969207763671875,99.5276107788086,71.88423919677734,32.305850982666016,35.7998161315918
2015-04-30,59.3690071105957,28.904579162597656,68.8315658569336,21.26731300354004,119.72907257080078,25.338727951049805,49.41218185424805,30.467735290527344,76.19178009033203,52.60054016113281,,38.338470458984375,71.06475830078125,28.18860244750977,27.93484878540039,56.53849792480469,99.253662109375,70.88150024414062,32.14051055908203,35.175777435302734
2015-05-01,59.951416015625,29.15400123596191,69.1499252319336,21.41718864440918,121.6876220703125,25.647546768188477,49.36481094360352,30.69007682800293,77.12950897216797,52.91326904296875,,38.587886810302734,72.36357879638672,28.28756523132324,28.42940139770508,56.946144104003906,100.32376098632812,72.17200469970703,32.74434280395508,35.505130767822266
2015-05-04,59.9962158203125,29.189632415771484,69.43213653564453,21.57522964477539,121.98893737792967,25.65767478942871,49.25825881958008,30.6662654876709,76.7127456665039,53.053977966308594,,38.69179153442383,72.85836791992188,27.914554595947266,28.380746841430664,56.64617538452149,100.43506622314452,72.84341430664062,32.88093566894531,35.66981887817383
2015-05-05,59.787147521972656,29.03997802734375,69.0486068725586,21.28911399841309,120.94266510009766,25.490610122680664,49.02147674560547,30.428035736083984,75.99036407470703,52.67870330810547,,38.53938674926758,72.5877685546875,27.495878219604492,27.65107154846191,56.08470916748047,99.33927154541016,75.773193359375,32.62934112548828,35.388126373291016
2015-05-06,60.03356170654297,28.9758358001709,69.092041015625,21.291858673095703,121.1686553955078,25.65767478942871,49.64896011352539,30.531261444091797,76.30986785888672,52.99925231933594,,38.31074905395508,72.82747650146484,27.38169288635254,28.29562187194824,56.54616928100586,98.78133392333984,76.22660064697266,32.49275207519531,35.44012451171875
