Date,CAT,DE,HON,GE,LMT,NOC,RTX,BA,MMM,ITW,EMR,ETN,PH,GD,UPS,FDX,CMI,DAL,LUV,UNP,NSC,CSX,ROP,ROK,OTIS
2016-05-06,58.70384979248047,69.72218322753906,83.52790069580078,128.72230529785156,185.32980346679688,182.99777221679688,50.576316833496094,120.61795806884766,102.27662658691406,83.39686584472656,41.487770080566406,49.84444046020508,97.08653259277344,116.35431671142578,71.39688110351562,138.88429260253906,88.63411712646484,37.28697967529297,37.33034896850586,69.00220489501953,73.72191619873047,7.570399761199951,166.5771026611328,93.14010620117188,
2016-05-09,56.63930130004883,68.97746276855469,83.07276153564453,127.65388488769533,185.3760986328125,183.4507751464844,50.0611572265625,119.56803131103516,102.05252838134766,83.31683349609375,40.95079040527344,49.32402801513672,95.75862884521484,115.97306060791016,71.80242156982422,139.97096252441406,86.6531753540039,37.727420806884766,37.741851806640625,68.11681365966797,72.58721160888672,7.480690002441406,165.17745971679688,92.39292907714844,
2016-05-10,58.02366256713867,71.74235534667969,84.37948608398438,130.26080322265625,188.492431640625,185.8440093994141,51.09649658203125,121.93944549560548,103.1062469482422,84.31735229492188,41.63562774658203,50.49493408203125,97.7160186767578,118.19569396972656,72.4736557006836,140.79896545410156,88.47223663330078,38.2168083190918,38.332279205322266,69.30001068115234,74.2563705444336,7.631169319152832,167.8726806640625,94.47672271728516,
2016-05-11,57.95964050292969,71.81942749023438,83.77017974853516,129.66250610351562,186.54086303710935,183.185791015625,50.8163948059082,121.36458587646484,102.8095245361328,83.4688949584961,41.50608825683594,50.41362762451172,97.31936645507812,117.58731079101562,71.63462829589844,139.10850524902344,88.4260025024414,37.6384391784668,37.67029571533203,68.00415802001953,73.03121948242188,7.492262363433838,166.4163360595703,94.57636260986328,
2016-05-12,57.375492095947266,72.03341674804688,83.82888793945312,128.59408569335938,188.9398651123047,186.3140869140625,50.746368408203125,122.66033172607422,103.03966522216795,83.66901397705078,41.54533004760742,50.47054290771485,97.0434341430664,117.87123107910156,71.71916961669922,137.4525909423828,88.17161560058594,36.543983459472656,36.874122619628906,67.48096466064453,72.5050277709961,7.390976905822754,167.53225708007812,95.25728607177734,
2016-05-13,56.07112503051758,70.59534454345703,83.10211944580078,126.67095184326172,186.7645721435547,182.89517211914065,50.15117645263672,120.56155395507812,101.93145751953124,82.42832946777344,40.68159866333008,49.49479675292969,94.65484619140624,117.10871887207033,70.92300415039062,136.0640106201172,86.16755676269531,37.015594482421875,37.178279876708984,66.0,70.6878662109375,7.269434452056885,166.74732971191406,94.4802703857422,
2016-05-16,56.57525634765625,71.58827209472656,84.3060531616211,128.03854370117188,187.4202117919922,184.3909454345703,50.92643356323242,122.4048309326172,102.67632293701172,83.48489379882812,41.46681213378906,50.37297439575195,96.79338836669922,117.9198760986328,71.62055206298828,136.7798309326172,88.01747131347656,38.26130676269531,37.77764129638672,66.01611328125,70.90985870361328,7.301267623901367,169.19668579101562,95.7335433959961,
2016-05-17,56.8553581237793,71.22019958496094,83.85225677490234,126.97007751464844,186.30943298339844,182.5704040527344,50.04615783691406,120.96305084228516,101.6225814819336,83.10870361328125,41.105621337890625,49.86069107055664,96.50019073486328,117.61973571777344,71.22596740722656,136.86605834960938,88.08684539794922,38.85746765136719,37.75079345703125,66.15294647216797,70.59739685058594,7.3562517166137695,170.5963592529297,95.03173065185548,
2016-05-18,56.48725128173828,70.70661926269531,83.15855407714844,126.54270935058594,186.34799194335935,183.03195190429688,49.990760803222656,119.53042602539062,101.69573974609376,82.69246673583984,39.88854217529297,48.86868667602539,95.26712799072266,117.06000518798828,71.3739242553711,137.5560302734375,86.03831481933594,39.02653121948242,38.37699890136719,66.38636016845703,70.30961608886719,7.451751232147217,171.30563354492188,93.78679656982422,
2016-05-19,55.55899810791016,70.40695190429688,82.88554382324219,125.47430419921876,184.2730407714844,180.40792846679688,49.59805679321289,116.875,100.65326690673828,82.25222778320312,39.370304107666016,48.4133415222168,93.99091339111328,116.4759750366211,71.36686706542969,137.22828674316406,84.02473449707031,38.35027694702149,37.72395324707031,65.54927062988281,69.3393783569336,7.393871307373047,170.2180938720703,92.09904479980467,
2016-05-20,55.911094665527344,66.54637908935547,83.54967498779297,126.32902526855467,185.1832275390625,181.8182373046875,49.895111083984375,116.24535369873048,100.59234619140624,82.55640411376953,39.7707633972168,48.624752044677734,94.39616394042967,117.31148529052734,71.52186584472656,139.40176391601562,84.12581634521484,38.35027694702149,37.741851806640625,66.32998657226562,70.25208282470703,7.472007274627685,173.1593017578125,92.8844223022461,
2016-05-23,56.335208892822266,66.66622924804688,83.23973083496094,126.0299301147461,184.75897216796875,181.33963012695312,49.794403076171875,116.4187469482422,101.26290130615234,82.63643646240234,39.80216979980469,48.828033447265625,94.50829315185548,115.3890151977539,71.22596740722656,139.75538635253906,84.08695220947266,38.2168083190918,37.759735107421875,65.58953094482422,69.6353988647461,7.402552604675293,163.33331298828125,93.4024658203125,
2016-05-24,56.88734817504883,68.17281341552734,84.39830780029297,127.56842041015624,185.87745666503903,183.49351501464844,50.30291366577149,116.34573364257812,102.79915618896484,83.97315979003906,40.179073333740234,49.11261749267578,95.54304504394533,115.96500396728516,71.8530502319336,141.7735595703125,85.2919692993164,38.82187271118164,38.28753662109375,65.42853546142578,67.61270904541016,7.367827892303467,164.52493286132812,94.9732437133789,
2016-05-25,58.071678161621094,68.9004135131836,84.65657043457031,128.59408569335938,185.77720642089844,183.19435119628903,50.50935745239258,117.58677673339844,103.62818908691406,84.15725708007812,40.901458740234375,50.09650421142578,97.40560913085938,115.97306060791016,72.0785140991211,141.63558959960938,87.98190307617188,38.70619583129883,38.04601287841797,66.73243713378906,68.50069427490234,7.474898338317871,164.6289520263672,96.71109771728516,
2016-05-26,57.67957305908203,68.71208190917969,84.2654800415039,128.2949676513672,186.3171539306641,182.8695526123047,50.55467224121094,117.99738311767578,102.96981048583984,84.25332641601562,40.84648895263672,50.0233268737793,97.99198150634766,115.8594970703125,72.1842041015625,140.92828369140625,88.23844146728516,38.0477409362793,37.38402557373047,66.71623229980469,68.92826080322266,7.512784481048584,162.3876495361328,97.56333923339844,
2016-05-27,57.58354949951172,68.90898132324219,84.36878967285156,128.72230529785156,186.47250366210935,183.27130126953125,50.73088455200195,117.91526794433594,102.95764923095705,84.31735229492188,40.98783493041992,50.11276626586914,98.28517150878906,116.10284423828124,72.5575942993164,141.8511505126953,88.03628540039062,38.36808013916016,37.86708450317383,67.2267074584961,69.06807708740234,7.5448408126831055,162.66184997558594,97.34611511230467,
2016-05-31,58.02366256713867,70.44121551513672,83.99983215332031,129.19241333007812,183.4744873046875,181.77549743652344,50.64026641845703,115.11383056640624,102.61018371582033,84.86962127685547,40.84648895263672,50.11276626586914,99.02674102783205,115.0807647705078,72.6351318359375,142.28245544433594,88.99256896972656,38.67060852050781,38.001277923583984,68.21519470214844,69.11737060546875,7.702208995819092,161.7917938232422,96.96176147460938,
2016-06-01,57.83160400390625,70.9034652709961,84.08100128173828,128.6795654296875,184.911376953125,183.05758666992188,50.52446365356445,115.35110473632812,102.8357162475586,85.40592956542969,40.95643615722656,50.129032135009766,99.5096206665039,114.75631713867188,72.49420166015625,142.0495147705078,88.72821807861328,38.7150993347168,38.054954528808594,68.15037536621094,68.2540283203125,7.641009330749512,161.5932159423828,97.0536880493164,
2016-06-02,58.91189193725586,71.95636749267578,84.5163345336914,128.42312622070312,184.7172088623047,183.15200805664065,50.745994567871094,115.75261688232422,102.43948364257812,85.74210357666016,41.01924514770508,50.2103385925293,99.92352294921876,113.66932678222656,72.60694122314453,142.1357879638672,89.50566101074219,37.771915435791016,37.72395324707031,68.55553436279297,68.38557434082031,7.699294090270996,162.3308868408203,98.14820098876952,
2016-06-03,60.04821014404297,73.24893188476562,84.708251953125,127.95303344726562,185.5637664794922,184.6970367431641,50.56474304199219,116.2362289428711,102.64674377441406,85.81414031982422,41.06636428833008,49.966400146484375,100.02699279785156,113.7504425048828,72.65625762939453,141.29063415527344,88.34728240966797,36.988895416259766,37.2945671081543,69.98963928222656,68.33623504638672,7.763406276702881,162.4538116455078,98.74140167236328,
2016-06-06,61.15250396728515,74.8839340209961,85.2616958618164,128.72230529785156,185.9365692138672,184.920166015625,51.03297805786133,120.36082458496094,103.68306732177734,86.25436401367188,41.99290084838867,50.95841217041016,100.25118255615234,113.83967590332033,72.64921569824219,140.8162384033203,90.41524505615234,36.73084259033203,37.45597076416016,70.37047576904297,68.46781921386719,7.722605228424072,164.34521484375,99.3513412475586,
2016-06-07,61.46458053588867,74.7384262084961,85.12149047851562,128.80780029296875,186.0142517089844,185.13479614257812,51.07828903198242,120.38819122314452,104.18904876708984,86.87069702148438,42.03216171264648,50.84457015991211,100.13048553466795,114.42374420166016,73.18468475341797,142.16168212890625,91.0760498046875,37.460487365722656,38.6217155456543,70.953857421875,68.85425567626953,7.713862895965576,164.5721893310547,99.28450012207033,
2016-06-08,62.50486755371094,74.62714385986328,85.65282440185547,129.53428649902344,186.6977081298828,186.82566833496097,51.39045333862305,121.36458587646484,104.4999542236328,87.5591049194336,42.25986862182617,51.34059143066406,100.54439544677734,114.77256774902344,73.76245880126953,142.09271240234375,92.41325378417967,37.23802947998047,39.00730514526367,72.14492797851562,70.67140197753906,7.86831521987915,164.49655151367188,99.44324493408205,
2016-06-09,61.744667053222656,74.43025970458984,86.49404907226562,129.23509216308594,186.9229431152344,187.6153564453125,51.51631546020508,121.4558334350586,103.71355438232422,87.08682250976562,42.07926940917969,51.039737701416016,99.47513580322266,115.17001342773438,73.9597396850586,141.5406951904297,92.2344741821289,37.727420806884766,39.62603759765625,72.42850494384766,70.38361358642578,7.882888793945312,164.78973388671875,99.20929718017578,
2016-06-10,60.84041213989258,73.33456420898438,86.10295867919922,128.38046264648438,186.8530731201172,186.5681304931641,51.355201721191406,119.66728973388672,102.75648498535156,86.51850128173828,41.40399169921875,50.10464859008789,97.1814193725586,114.80501556396484,73.64266204833984,138.74630737304688,90.18203735351562,37.407100677490234,39.12387466430664,71.93426513671875,69.14201354980469,7.804203987121582,162.79428100585938,97.50485229492188,
2016-06-13,60.20026397705078,73.0349349975586,84.95912170410156,127.4829559326172,184.81040954589844,184.58538818359375,50.95745086669922,118.55402374267578,101.8847198486328,84.5494613647461,40.54026412963867,49.29965591430664,96.20701599121094,112.8419418334961,73.02265930175781,138.36672973632812,88.42501068115234,36.099090576171875,37.805702209472656,71.87752532958984,68.43492126464844,7.748832702636719,159.7301483154297,96.86983489990234,
2016-06-14,59.90414810180664,72.88945007324219,85.23955535888672,130.08984375,186.1696014404297,186.18191528320312,50.94738006591797,119.08329010009766,102.1773452758789,84.6054916381836,40.84648895263672,49.145145416259766,96.4829330444336,113.1015167236328,73.0860595703125,138.12469482421875,87.81084442138672,34.79999923706055,35.761173248291016,71.28606414794922,68.08135986328125,7.690550327301025,159.86257934570312,97.02023315429688,
2016-06-15,60.072227478027344,72.61551666259766,85.24693298339844,130.73094177246094,185.97544860839844,186.4222869873047,50.620121002197266,118.77304077148438,102.29314422607422,84.18928527832031,40.79938888549805,49.315914154052734,96.25012969970705,113.6530990600586,73.19877624511719,138.0469207763672,88.19181823730469,34.60423278808594,35.81498336791992,70.9295425415039,68.65692138671875,7.690550327301025,159.23843383789062,96.56906127929688,
2016-06-16,60.00819778442383,72.86373138427734,85.44617462158203,131.93661499023438,186.3015899658203,186.0360107421875,50.91213607788086,118.0521469116211,103.59162902832033,84.29331970214844,40.925025939941406,49.42974853515625,96.15526580810548,113.36922454833984,73.42424774169922,139.95770263671875,88.12184143066406,33.830108642578125,35.6714973449707,70.56493377685547,69.22429656982422,7.702208995819092,159.46536254882812,96.8280792236328,
2016-06-17,60.760398864746094,73.6170425415039,85.54210662841797,131.7643280029297,184.50747680664065,183.95884704589844,50.95242691040039,118.46278381347656,102.98811340332033,85.0377197265625,41.176292419433594,50.10464859008789,96.73301696777344,112.74459838867188,73.99497985839844,140.2862548828125,88.76708221435547,33.82121276855469,35.63563919067383,70.96195983886719,70.04650115966797,7.795458793640137,158.5669403076172,97.50485229492188,
2016-06-20,61.160491943359375,73.26606750488281,86.38336944580078,132.75473022460938,185.3463134765625,184.67984008789065,51.204158782958984,121.1364517211914,104.38410186767578,85.42993927001953,41.89867401123047,50.64942932128906,98.1126937866211,114.31017303466795,74.75592041015625,142.2057342529297,90.15869140625,33.89239501953125,35.88671875,71.37518310546875,70.42472839355469,7.86831521987915,161.20547485351562,98.59102630615234,
2016-06-21,61.20852279663086,71.98206329345703,86.56047058105469,133.22842407226562,185.2764129638672,184.4138031005859,51.13869857788086,120.01404571533205,104.46949768066406,84.90164947509766,41.73379135131836,50.29166030883789,97.77639770507812,113.08533477783205,75.15751647949219,141.75613403320312,89.68445587158203,34.40847396850586,36.3350715637207,71.01866912841797,69.89850616455078,7.760491847991943,161.03518676757812,97.93931579589844,
2016-06-22,61.160491943359375,71.83655548095703,86.02176666259766,132.53945922851562,184.9812469482422,184.4481201171875,51.027931213378906,120.2421875,104.38410186767578,84.68553161621094,41.2940673828125,50.218482971191406,97.4487075805664,112.58240509033205,74.65020751953125,135.32327270507812,90.01095581054688,34.301700592041016,36.101932525634766,70.88905334472656,70.7536392211914,7.737176895141602,160.7042999267578,98.58267211914062,
2016-06-23,62.592899322509766,72.15325927734375,86.57523345947266,134.30490112304688,186.4025421142578,184.28500366210935,51.52135467529297,121.86647033691406,106.13982391357422,85.501953125,42.14208984375,51.08037567138672,98.31100463867188,113.38543701171876,75.54502868652344,136.5164794921875,92.48321533203124,34.08816146850586,35.50111770629883,71.73979187011719,71.5347671508789,7.86831521987915,163.52247619628906,100.69649505615234,
