Date,AAPL,MSFT,NVDA,AVGO,AMD,INTC,QCOM,TXN,MU,ORCL,CRM,NOW,SNOW,PANW,ANET,ADBE,SHOP,SAP,ASML,TSM,LRCX,KLAC,AMAT,ADI,NXPI,INTU,CDNS,CRWD,ZS,MDB
2015-01-21,24.28632354736328,39.142433166503906,0.4870904684066772,7.97515058517456,2.450000047683716,27.988527297973633,52.36725997924805,40.14970779418945,29.761014938354492,36.97101974487305,57.10926055908203,65.5199966430664,,20.891666412353516,4.017499923706055,71.54000091552734,,53.97254180908203,95.67778778076172,17.37282371520996,6.85410737991333,56.17169570922851,21.20651626586914,43.74178314208984,70.78484344482422,79.21939086914062,18.34000015258789,,,
2015-01-22,24.91814422607422,40.173851013183594,0.4954889118671417,7.961529731750488,2.4700000286102295,28.318435668945312,52.601341247558594,40.66007614135742,30.15144920349121,37.44708251953125,57.396244049072266,66.13999938964844,,20.61333274841309,3.96875,73.4800033569336,,54.199954986572266,96.58440399169922,17.7470703125,6.92432975769043,57.41796875,21.468103408813477,43.87802505493164,70.57061767578125,81.41075134277344,18.36000061035156,,,
2015-01-23,25.04673194885254,40.21646881103515,0.4969284534454345,8.09623908996582,2.450000047683716,27.965499877929688,52.79883575439453,40.72665786743164,30.210018157958984,37.566104888916016,58.00978469848633,68.73999786376953,,21.135000228881836,3.963124990463257,74.05999755859375,,54.343135833740234,94.52883911132812,17.95665740966797,6.886649131774902,52.797027587890625,21.023393630981445,43.6856803894043,71.61499786376953,81.98838806152344,18.450000762939453,,,
2015-01-26,25.073331832885746,40.071563720703125,0.4947687983512878,8.077319145202637,2.609999895095825,27.47448348999023,53.113372802734375,40.719261169433594,30.278345108032227,37.31957244873047,59.157711029052734,68.01000213623047,,21.155000686645508,4.021874904632568,72.73999786376953,,55.67392349243164,96.33306121826172,18.083900451660156,6.951728820800781,52.95887756347656,21.136747360229492,43.8058967590332,70.62419891357422,81.93335723876953,18.579999923706055,,,
2015-01-27,24.19543075561523,36.36359024047851,0.471014142036438,7.930500030517578,2.700000047683716,26.2315673828125,52.49891662597656,40.55653381347656,28.941097259521484,36.89451217651367,57.18843078613281,67.91000366210938,,21.0,3.976249933242798,71.45999908447266,,55.16856002807617,95.44441986083984,18.10635757446289,6.863529205322266,51.2593994140625,20.552528381347656,42.77204513549805,69.65123748779297,81.09902954101562,18.350000381469727,,,
2015-01-28,25.563268661499023,35.11056137084961,0.4633359014987945,7.946392059326172,2.630000114440918,25.917007446289062,51.928367614746094,40.14717102050781,28.40424919128418,36.29094314575195,55.7634162902832,68.91000366210938,,20.90833282470703,4.089375019073486,70.25,,54.06519317626953,93.92743682861328,17.9117488861084,6.826704978942871,50.79001998901367,20.38684844970703,42.419429779052734,70.63310241699219,80.22798156738281,18.1200008392334,,,
2015-01-29,26.359140396118164,35.80952453613281,0.4746132791042328,8.062183380126953,2.609999895095825,26.246919631958008,46.5885009765625,40.69049835205078,28.99966049194336,36.43546295166016,57.49520492553711,73.87999725341797,,21.54833221435547,3.966249942779541,71.63999938964844,,55.43808364868164,95.2738800048828,17.432697296142578,6.839550971984863,51.29987335205078,20.596134185791016,42.65985107421875,71.29364776611328,81.09902954101562,18.010000228881836,,,
2015-01-30,25.973400115966797,34.43716049194336,0.4606963992118835,7.785950660705566,2.569999933242798,25.349262237548828,45.68877029418945,39.782466888427734,28.57018661499023,35.610862731933594,55.86237716674805,72.9000015258789,,21.065000534057617,3.944999933242798,70.12999725341797,,55.0506477355957,93.29910278320312,16.998567581176758,6.545828819274902,49.74605941772461,19.91598129272461,41.76226043701172,70.82054901123047,79.60445404052734,17.989999771118164,,,
2015-02-02,26.29928398132324,35.18728256225586,0.470774233341217,7.751137733459473,2.6700000762939453,25.81726837158203,47.93444061279297,39.81224060058594,27.76003074645996,36.282447814941406,56.68373489379883,72.98999786376953,,20.851667404174805,3.916249990463257,71.11000061035156,,56.38985061645508,92.50020599365234,17.170719146728516,6.56466817855835,50.06977081298828,19.933422088623047,41.9145393371582,69.5083999633789,80.94312286376953,17.899999618530273,,,
2015-02-03,26.303728103637695,35.460044860839844,0.4825315177440643,7.810166358947754,2.759999990463257,25.855628967285156,48.98045349121094,40.51930618286133,28.257837295532227,36.58848571777344,57.9998893737793,72.6500015258789,,20.588333129882812,3.919374942779541,71.91999816894531,,57.59428405761719,93.25421142578124,17.327909469604492,6.647731781005859,51.36460494995117,20.4478816986084,43.25291442871094,71.17760467529297,82.97862243652344,18.239999771118164,,,
2015-02-04,26.505462646484375,35.66461944580078,0.4837312996387481,7.931253910064697,2.8499999046325684,25.963809967041016,48.98045349121094,40.65327072143555,28.33592414855957,36.06140899658203,58.37593460083008,74.61000061035156,,20.946666717529297,3.8037500381469727,72.27999877929688,,56.760440826416016,91.41407775878906,17.649768829345703,6.6314616203308105,51.11371994018555,20.596134185791016,43.10064697265625,71.18650817871094,83.01529693603516,18.100000381469727,,,
2015-02-05,26.694637298583984,36.18459701538086,0.4916495382785797,8.037206649780273,3.309999942779541,26.22653579711914,49.70462417602539,41.16684341430664,28.784927368164062,36.69047546386719,58.643123626708984,74.22000122070312,,21.184999465942383,3.78125,73.0999984741211,,57.87223434448242,92.54510498046876,17.709646224975586,6.681983947753906,51.2027473449707,20.892602920532227,44.03830337524414,69.8654556274414,84.08806610107422,17.209999084472656,,,
2015-02-06,26.469846725463867,36.1505126953125,0.4894899725914001,7.926713466644287,3.0299999713897705,25.73198890686035,48.53424453735352,40.45977783203125,28.21879196166992,36.5374755859375,58.554054260253906,74.94000244140625,,20.93666648864746,3.544374942779541,72.54000091552734,,56.154014587402344,90.47156524658205,17.290483474731445,6.691403388977051,50.66862487792969,21.136747360229492,44.086387634277344,73.45378112792969,80.53052520751953,17.1299991607666,,,
2015-02-09,26.645673751831055,36.107872009277344,0.4890100359916687,7.737517833709717,3.0399999618530273,25.44607925415039,49.09019470214844,40.392784118652344,27.672182083129883,36.89451217651367,57.37644958496094,72.87999725341797,,20.838333129882812,3.75,72.33000183105469,,55.850791931152344,88.55067443847656,16.968626022338867,6.652013301849365,50.34490585327149,20.500207901000977,43.72576141357422,72.27552032470703,80.53970336914062,17.15999984741211,,,
2015-02-10,27.157575607299805,36.31245040893555,0.5026870965957642,8.100780487060547,3.0399999618530273,26.041086196899418,51.39437484741211,41.54643249511719,30.346668243408203,37.39607620239258,58.178016662597656,73.31999969482422,,21.405000686645508,3.9418749809265137,72.76000213623047,,56.70991516113281,91.6474609375,17.859350204467773,6.900350093841553,51.639747619628906,21.17163848876953,44.51114273071289,73.15923309326172,81.73165130615234,17.239999771118164,,,
2015-02-11,27.794111251831055,36.12492370605469,0.4993277788162231,8.168891906738281,3.069999933242798,25.92517471313477,51.3577995300293,41.6804084777832,30.278345108032227,36.86051177978515,58.18791198730469,73.87999725341797,,21.953332901000977,3.844374895095825,73.01000213623047,,56.29719161987305,92.8323211669922,18.18120765686035,6.902063369750977,51.76115036010742,21.15418815612793,44.57525634765625,74.855224609375,81.41075134277344,17.610000610351562,,,
2015-02-12,28.145769119262695,36.73012161254883,0.5350794792175293,8.302087783813477,3.119999885559082,26.37335968017578,51.48946762084961,42.75218200683594,31.176347732543945,37.311065673828125,60.62230682373047,75.94999694824219,,22.168333053588867,3.811875104904175,74.58999633789062,,58.19230270385742,93.38884735107422,18.315937042236328,6.945737361907959,52.0955696105957,21.049562454223633,45.45683288574219,76.22090148925781,81.96088409423828,17.920000076293945,,,
2015-02-13,28.28376579284668,37.39499282836914,0.535319983959198,8.33614444732666,3.1500000953674316,26.551090240478516,51.84789276123047,43.14666366577149,31.088499069213867,37.34506607055664,62.19575119018555,77.55000305175781,,22.545000076293945,3.9331250190734863,76.51000213623047,,58.19230270385742,93.78382110595705,18.592885971069336,7.039931774139404,51.90797805786133,21.119600296020508,45.72128677368164,75.68534088134766,82.74942779541016,18.020000457763672,,,
2015-02-17,28.45068359375,37.41217803955078,0.5369991660118103,8.390636444091797,3.109999895095825,26.844730377197266,51.78938293457031,43.31785202026367,31.55702209472656,37.2685546875,61.42387390136719,76.87999725341797,,22.815000534057617,3.999375104904175,77.12999725341797,,58.18388748168945,92.42840576171876,18.54049491882324,7.0142436027526855,52.144493103027344,21.12836456298828,47.13180923461914,74.73021697998047,82.60269927978516,17.940000534057617,,,
2015-02-18,28.64876937866211,37.3692512512207,0.5307604670524597,8.32479476928711,3.0799999237060547,26.481538772583008,51.59921646118164,43.12433242797851,31.400850296020508,37.48958587646485,62.34419250488281,77.4800033569336,,22.81333351135254,4.073750019073486,77.7300033569336,,58.08281326293945,93.0926284790039,18.495576858520508,7.015100002288818,52.438140869140625,21.10208320617676,46.78718948364258,76.19414520263672,82.30015563964844,18.0,,,
2015-02-19,28.588680267333984,37.34349822998047,0.5322005152702332,8.392905235290527,3.059999942779541,26.43517303466797,51.92103576660156,43.19876480102539,31.049455642700195,37.49808120727539,62.15617752075195,78.16000366210938,,22.98500061035156,4.249374866485596,77.7300033569336,,58.01542663574219,93.89153289794922,18.353364944458008,7.1135783195495605,52.73994445800781,21.828842163085938,47.00357437133789,76.4708480834961,83.5379409790039,18.229999542236328,,,
2015-02-20,28.82237434387207,37.65255355834961,0.5360394716262817,8.480695724487305,3.059999942779541,26.589723587036133,52.31604766845703,43.55603790283203,31.264196395874023,37.20905685424805,63.07649612426758,79.05999755859375,,23.601667404174805,4.28125,78.55000305175781,,58.647125244140625,94.11593627929688,18.293485641479492,7.179516792297363,52.99277877807617,22.003963470458984,47.38826370239258,75.56932067871094,88.68170928955078,18.5,,,
2015-02-23,29.60136032104492,37.901512145996094,0.5317204594612122,8.54047966003418,3.059999942779541,26.087440490722656,51.89178466796875,43.36995697021485,30.64925765991211,37.217552185058594,61.92856216430664,78.66999816894531,,23.03333282470703,4.315625190734863,78.0999984741211,,58.689239501953125,94.35831451416016,18.12881088256836,7.122997283935547,52.5849494934082,21.81133079528809,47.26804733276367,75.42648315429688,88.33326721191406,18.469999313354492,,,
2015-02-24,29.41663360595703,37.849998474121094,0.5373812317848206,8.565454483032227,3.109999895095825,26.589723587036133,52.206321716308594,43.88351058959961,30.034320831298828,37.30255889892578,61.28532409667969,78.75,,23.101667404174805,4.146874904632568,77.68000030517578,,58.84926986694336,99.41193389892578,18.742586135864254,7.212913513183594,54.0612907409668,22.205350875854492,47.772953033447266,76.68510437011719,89.28683471679688,18.670000076293945,,,
2015-02-25,28.66435432434082,37.76414489746094,0.5332860350608826,8.527615547180176,3.0999999046325684,26.23426628112793,52.43309020996094,43.98771286010742,29.751256942749023,37.175052642822266,62.215545654296875,79.02999877929688,,23.676666259765625,4.189374923706055,78.06999969482422,,59.110389709472656,97.81414794921876,18.742586135864254,7.152968883514404,53.735015869140625,21.977697372436523,47.59545135498047,75.78353118896484,89.52523040771484,18.729999542236328,,,
2015-02-26,29.027137756347656,37.82423782348633,0.5347312092781067,9.781628608703612,3.0799999237060547,26.00244903564453,52.67449188232422,44.22587585449219,29.887908935546875,37.311065673828125,69.5088119506836,79.52999877929688,,23.84166717529297,4.29812479019165,78.95999908447266,,58.83242416381836,96.86266326904295,18.473119735717773,7.1401238441467285,53.4332389831543,21.81133079528809,47.506683349609375,75.83708190917969,89.56192016601562,18.510000228881836,,,
2015-02-27,28.590904235839844,37.64394760131836,0.531359076499939,9.658273696899414,3.109999895095825,25.69335174560547,53.04022216796875,43.764427185058594,29.93671226501465,37.251564025878906,68.65777587890625,76.26000213623047,,23.703332901000977,4.325624942779541,79.0999984741211,,59.118797302246094,96.65621948242188,18.36085319519043,7.061342239379883,52.98461151123047,21.933914184570312,47.23237609863281,75.78353118896484,89.51605987548828,18.36000061035156,,,
2015-03-02,28.731122970581055,37.66970443725586,0.544366180896759,9.764226913452148,3.2100000381469727,26.319272994995117,53.4596061706543,44.61292266845703,30.493080139160156,37.43008041381836,67.74734497070312,76.44000244140625,,24.329999923706055,4.316874980926514,79.79000091552734,,59.8936767578125,98.6758804321289,18.435697555541992,7.234321594238281,53.588191986083984,22.4417667388916,48.23284912109375,88.86935424804688,90.47877502441406,18.59000015258789,,,
2015-03-03,28.79121780395508,37.154640197753906,0.5342497229576111,9.703680992126465,3.140000104904175,26.35017204284668,52.5399169921875,43.59322738647461,28.95086097717285,36.87750625610352,66.2530746459961,75.44999694824219,,24.816667556762695,4.336874961853027,78.98999786376953,,59.30410385131836,97.38329315185548,18.338394165039062,7.003966331481934,52.120018005371094,21.44357681274414,47.39373397827149,88.12848663330078,89.85530853271484,18.450000762939453,,,
2015-03-04,28.60871124267578,36.96576690673828,0.540271520614624,9.79298496246338,3.049999952316284,26.365631103515625,52.12789535522461,43.40717315673828,28.57018661499023,37.07304000854492,64.20462036132812,73.5999984741211,,23.918333053588867,4.213749885559082,77.62999725341797,,58.85768127441406,97.40125274658205,18.211143493652344,6.92518424987793,51.50828552246094,21.250951766967773,47.11941146850586,88.78902435302734,89.35100555419922,18.43000030517578,,,
2015-03-05,28.13463973999023,37.008689880371094,0.5506285429000854,9.881529808044434,2.9800000190734863,26.06427001953125,52.18675994873047,43.42205429077149,28.579944610595703,37.23455810546875,64.90723419189453,74.69999694824219,,23.856666564941406,4.329999923706055,78.62000274658203,,58.941925048828125,98.15524291992188,18.308454513549805,6.916619300842285,50.75789260864258,21.17214584350586,47.15975570678711,88.07492065429688,89.96533203125,18.209999084472656,,,
2015-03-06,28.176931381225582,36.36484909057617,0.5431617498397827,9.67870807647705,2.9200000762939453,25.646982192993164,52.613494873046875,42.90103912353515,27.81859588623047,36.027400970458984,63.88795852661133,74.05999755859375,,23.454999923706055,4.243124961853027,77.55000305175781,,57.67852020263672,96.33306121826172,18.031505584716797,6.865241050720215,49.8035888671875,20.93572235107422,46.740196228027344,87.90533447265625,89.31434631347656,18.09000015258789,,,
2015-03-09,28.297117233276367,36.78548049926758,0.5446069240570068,9.620430946350098,2.930000066757202,25.283802032470703,53.496395111083984,43.48160171508789,27.97477149963379,36.29094314575195,64.79837036132812,74.23999786376953,,23.121667861938477,4.280624866485596,77.93000030517578,,57.67852020263672,96.88060760498048,17.552461624145508,6.933044910430908,50.05644226074219,21.093334197998047,47.16781997680664,88.11955261230469,89.53440856933594,18.200000762939453,,,
2015-03-10,27.711767196655273,36.08155059814453,0.5540008544921875,9.469073295593262,2.9200000762939453,24.495615005493164,52.89305114746094,42.499122619628906,26.949872970581055,35.55133819580078,63.09628677368164,73.58999633789062,,23.09166717529297,4.25124979019165,76.01000213623047,,56.356163024902344,95.28285217285156,17.25305938720703,6.691013336181641,49.06135177612305,20.585485458374023,46.15119552612305,87.07520294189453,87.46222686767578,17.84000015258789,,,
2015-03-11,27.206539154052734,36.03861618041992,0.5511104464530945,9.434261322021484,2.8399999141693115,24.982444763183594,51.70115280151367,42.55122375488281,27.213417053222656,35.253807067871094,63.017112731933594,74.23999786376953,,23.426666259765625,4.299375057220459,76.01000213623047,,56.59199523925781,95.75858306884766,17.582406997680664,6.717619895935059,49.1673698425293,20.54170036315918,46.22382736206055,87.43224334716797,87.26968383789062,17.829999923706055,,,
2015-03-12,27.698406219482425,35.21448516845703,0.546052098274231,9.544756889343262,2.759999990463257,23.800159454345703,51.03899383544922,42.58844375610352,27.350074768066406,35.38132858276367,64.27388763427734,76.66000366210938,,23.55666732788086,4.308125019073486,77.4000015258789,,57.35003280639648,94.071044921875,17.61234474182129,6.670415878295898,49.273414611816406,20.813140869140625,46.401329040527344,87.99459075927734,88.64501953125,17.950000762939453,,,
2015-03-13,27.507003784179688,35.52354049682617,0.5467748641967773,9.45999240875244,2.75,23.90061378479004,50.50189971923828,42.51401901245117,28.0333309173584,36.027400970458984,63.92753601074219,76.91999816894531,,23.55666732788086,4.315625190734863,77.62000274658203,,57.341609954833984,94.68146514892578,17.87432098388672,6.755383491516113,49.518123626708984,21.224674224853516,46.417457580566406,93.43063354492188,89.64441680908203,18.11000061035156,,,
2015-03-16,27.80970573425293,35.678070068359375,0.5532782673835754,9.828554153442385,2.759999990463257,23.82333755493164,51.50251007080078,43.414608001708984,27.828353881835938,36.90301513671875,65.73848724365234,78.6500015258789,,24.02166748046875,4.470624923706055,78.33000183105469,,58.52078628540039,96.77289581298828,18.17371940612793,6.856658458709717,50.50504684448242,21.513628005981445,47.442138671875,93.16287994384766,91.1206283569336,18.520000457763672,,,
2015-03-17,28.27486228942871,35.798248291015625,0.5600227117538452,9.77027702331543,2.7699999809265137,23.63788414001465,51.370079040527344,43.14666366577149,26.99867820739746,36.4439582824707,66.84683227539062,79.9000015258789,,24.15333366394043,4.603125095367432,79.66000366210938,,58.12492752075195,95.83935546875,18.1961727142334,6.778557300567627,50.06459426879883,21.198410034179688,47.40986251831055,92.68087005615234,90.7538604736328,18.38999938964844,,,
2015-03-18,28.59313201904297,36.48502349853515,0.5508697628974915,9.900832176208496,2.75,23.869707107543945,51.67173385620117,43.39228057861328,27.48672103881836,37.51509094238281,67.83641815185547,80.05000305175781,,24.19333267211914,4.63937520980835,76.88999938964844,,59.775779724121094,95.88424682617188,18.495576858520508,6.6506757736206055,50.39901351928711,21.338502883911133,48.14409255981445,94.04656219482422,91.62493896484376,18.6299991607666,,,
2015-03-19,28.377243041992188,36.30475234985352,0.5593000650405884,10.022275924682615,2.740000009536743,23.75379753112793,51.37742233276367,43.56348419189453,27.379350662231445,37.54059600830078,68.16297912597656,80.45999908447266,,24.364999771118164,4.578125,77.13999938964844,,59.21986770629883,96.17150115966795,18.458152770996097,6.77598237991333,50.75789260864258,21.08458137512207,48.41033554077149,94.01085662841795,91.48739624023438,18.600000381469727,,,
2015-03-20,28.021137237548828,36.81123733520508,0.5653217434883118,10.117157936096191,2.799999952316284,24.194252014160156,51.53195571899414,44.12169647216797,27.99428939819336,37.75312042236328,66.9853744506836,79.37999725341797,,24.01333236694336,4.493750095367432,77.36000061035156,,61.28342819213867,98.88230895996094,18.54049491882324,6.800013542175293,51.82639694213867,21.119600296020508,49.27366638183594,96.42984771728516,92.08334350585938,18.65999984741211,,,
2015-03-23,28.312698364257812,36.79408264160156,0.5470156073570251,10.20444679260254,2.8399999141693115,24.109254837036133,51.55400848388672,43.66022872924805,27.350074768066406,37.61710739135742,66.9556884765625,79.27999877929688,,23.553333282470703,4.540625095367432,76.3499984741211,,61.65401840209961,99.38500213623048,18.562942504882812,6.73135232925415,51.606170654296875,20.988258361816406,48.73308563232422,93.62701416015624,91.80828094482422,18.520000457763672,,,
2015-03-24,28.196962356567383,36.828407287597656,0.5395486354827881,10.104254722595217,2.7899999618530273,23.792436599731445,50.744686126708984,43.496490478515625,27.291501998901367,37.158050537109375,66.66870880126953,79.25,,23.3799991607666,4.382500171661377,75.44999694824219,,61.93196868896485,99.08877563476562,18.338394165039062,6.759675025939941,51.361480712890625,20.926973342895508,48.70082092285156,92.8682861328125,91.4140625,18.489999771118164,,,
2015-03-25,27.460268020629883,35.592220306396484,0.5067906379699707,9.444655418395996,2.630000114440918,23.096973419189453,49.44974899291992,41.47944641113281,25.93474006652832,36.494972229003906,65.09525299072266,76.19999694824219,,23.10333251953125,4.295000076293945,73.12999725341797,,60.735958099365234,93.91844177246094,17.35036849975586,6.243858337402344,48.425140380859375,19.814952850341797,46.44166946411133,89.39601135253906,89.2318115234375,17.989999771118164,,,
2015-03-26,27.65167236328125,35.37760543823242,0.5051041841506958,9.465906143188477,2.6500000953674316,23.24378967285156,49.412967681884766,41.53154373168945,26.02258682250977,36.54597091674805,65.30307006835938,77.02999877929688,,23.575000762939453,4.301875114440918,72.97000122070312,,60.4327392578125,88.93663024902344,17.365337371826172,6.1065354347229,47.65843200683594,19.61355781555176,46.32869720458984,87.03054809570312,88.89256286621094,18.0,,,
2015-03-27,27.431331634521484,35.17155075073242,0.5149800777435303,9.7315673828125,2.7200000286102295,24.727434158325195,49.31734085083008,42.24607467651367,26.0421085357666,36.248435974121094,65.85724639892578,78.47000122070312,,24.406667709350582,4.242499828338623,73.30999755859375,,61.09812927246094,91.43201446533205,17.170719146728516,6.182923793792725,48.12335205078125,19.990068435668945,47.47441482543945,89.19070434570312,88.99344635009766,18.079999923706055,,,
2015-03-30,28.1257381439209,35.16297912597656,0.5171477198600769,9.909181594848633,2.700000047683716,24.310163497924805,50.6784553527832,43.16899108886719,26.0421085357666,36.92853164672851,66.15412139892578,79.44000244140625,,24.768333435058594,4.28249979019165,73.5999984741211,,61.24974060058594,92.56304168701172,17.40275764465332,6.195796012878418,48.457767486572266,19.93753433227539,52.2912483215332,91.43118286132812,90.06621551513672,18.440000534057617,,,
2015-03-31,27.6939697265625,34.90544128417969,0.5041409134864807,9.638208389282228,2.680000066757202,24.163347244262695,51.016902923583984,42.566104888916016,26.48134994506836,36.68199157714844,66.11453247070312,78.77999877929688,,24.34666633605957,4.408124923706055,73.94000244140625,,60.7864875793457,90.68701934814452,17.574914932250977,6.028436183929443,47.54423522949219,19.75365447998047,50.830867767333984,89.58345031738281,88.90174102783203,18.440000534057617,,,
2015-04-01,27.65390396118164,34.95695114135742,0.5060677528381348,9.535740852355955,2.690000057220459,23.80788230895996,51.083133697509766,42.08232498168945,26.48134994506836,36.50346755981445,65.39212799072266,75.6500015258789,,23.588333129882812,4.351250171661377,75.06999969482422,,60.98863983154297,90.06765747070312,17.387792587280273,6.030150413513184,47.10378646850586,19.604806900024418,50.483924865722656,89.0389633178711,89.56192016601562,18.38999938964844,,,
2015-04-02,27.892044067382812,34.58780288696289,0.5072721242904663,9.489439010620115,2.690000057220459,23.80788230895996,50.00893783569336,42.216304779052734,26.090909957885746,36.35844039916992,65.98588562011719,76.12000274658203,,23.635000228881836,4.125625133514404,75.68000030517578,,61.28342819213867,90.4267120361328,17.732105255126953,6.072206497192383,47.381103515625,19.499731063842773,50.21766662597656,88.6104965209961,90.31377410888672,18.5,,,
2015-04-06,28.34385871887207,35.66947937011719,0.5219653248786926,9.550917625427246,2.700000047683716,23.98561668395996,49.85441207885742,42.28328704833984,26.77417755126953,36.64850234985352,67.23277282714844,78.23999786376953,,23.606666564941406,4.111875057220459,76.2300033569336,,61.763519287109375,89.96891784667969,17.619827270507812,6.209530353546143,47.42189407348633,19.403419494628903,50.65335464477539,89.2264175415039,89.71778869628906,18.459999084472656,,,
