Date,JPM,BAC,C,WFC,GS,MS,BLK,BK,STT,TROW,SCHW,AXP,COF,USB,PNC,TFC,CMA,MTB,RF,CB,TRV,AIG,MET,PRU
2015-01-22,43.05743789672851,12.767412185668944,36.91971969604492,39.476932525634766,146.4239501953125,26.35664176940918,274.3038024902344,29.471776962280273,57.18670654296875,55.70876693725586,24.198139190673828,72.28870391845703,62.41722869873047,29.822574615478516,62.01201629638672,24.055051803588867,28.64268493652344,86.19256591796875,6.277591705322266,92.46726989746094,85.25071716308594,40.35755157470703,30.941450119018555,51.06093978881836
2015-01-23,42.37705612182617,12.481752395629885,36.21216583251953,39.102500915527344,145.1772918701172,26.07476234436035,269.992919921875,28.08648109436035,53.70758819580078,55.04558944702149,23.79556655883789,72.08304595947266,63.56398391723633,29.74703598022461,61.456451416015625,23.996397018432617,28.07935333251953,84.7870864868164,6.154635429382324,92.01887512207033,84.32864379882812,39.76313781738281,30.05406379699707,50.11076736450195
2015-01-26,42.4443473815918,12.576970100402832,36.41324996948242,39.33742904663086,145.1208953857422,26.045082092285156,271.71881103515625,28.482282638549805,54.36037063598633,55.54800796508789,23.944345474243164,71.37188720703125,64.0472640991211,29.89124298095703,61.812599182128906,24.107187271118164,28.48843002319336,86.02332305908203,6.202450752258301,92.03519439697266,84.3837890625,39.53156661987305,30.06638526916504,50.14801406860352
2015-01-27,42.018184661865234,12.402398109436035,35.98128128051758,38.88957977294922,141.95982360839844,25.71126937866211,267.2254333496094,27.96469497680664,53.81145477294922,54.911598205566406,23.46300888061523,70.60078430175781,62.88411712646485,29.51356315612793,60.90085983276367,23.650981903076172,28.381128311157227,85.47142791748047,6.127311706542969,90.73090362548828,83.57994842529297,38.9603157043457,29.65967559814453,49.35309600830078
2015-01-28,40.93408203125,12.06119441986084,35.08750915527344,38.294891357421875,139.1929473876953,25.12353515625,262.3216247558594,27.142656326293945,52.87674331665039,53.076080322265625,22.719125747680664,70.02670288085938,60.983768463134766,28.909284591674805,59.583133697509766,23.044876098632812,27.589786529541016,83.6832504272461,5.970200061798096,89.10050201416016,82.42140197753906,37.9876594543457,28.864723205566406,47.812950134277344
2015-01-29,41.62192916870117,12.243700981140137,35.474884033203125,38.73540115356445,141.55767822265625,25.569908142089844,263.7736511230469,27.736347198486328,53.26248550415039,53.04930114746094,23.034177780151367,70.2580337524414,61.4015007019043,29.23202133178711,60.92935943603515,23.24691390991211,28.327482223510746,84.91948699951172,6.045340538024902,89.77713012695312,82.38988494873047,38.02626037597656,28.883207321166992,47.794315338134766
2015-01-30,40.657466888427734,12.02151870727539,34.975772857666016,38.118682861328125,138.67807006835938,25.153297424316406,258.8851318359375,27.529874801635746,53.047367095947266,52.73442840576172,22.73661994934082,69.13561248779297,59.96803665161133,28.77881622314453,60.21706771850586,22.99924659729004,27.831207275390625,83.27115631103516,5.942875385284424,88.00814819335938,81.03429412841797,37.725189208984375,28.655195236206055,47.12359619140625
2015-02-02,41.47239685058594,12.26750659942627,35.54939651489258,38.77211380004883,141.15553283691406,25.60710334777832,264.3059997558594,28.042232513427734,54.13784408569336,53.598594665527344,23.279224395751953,70.3694076538086,60.95918273925781,29.341888427734375,61.385231018066406,23.4359130859375,28.803634643554688,85.02989959716797,6.099987983703613,89.1086654663086,82.42140197753906,38.95260238647461,29.49328231811523,48.51472473144531
2015-02-03,42.40696716308594,12.60871124267578,36.41354751586914,39.24198532104492,144.97616577148438,26.06836700439453,268.34320068359375,28.600488662719727,55.35441589355469,54.42930221557617,24.171890258789062,71.74030303955078,61.85203170776367,29.719579696655273,62.403785705566406,23.77480697631836,29.460853576660156,87.04618072509766,6.222942352294922,90.49446868896484,83.57203674316406,39.62420272827149,30.263580322265625,49.73814010620117
2015-02-04,42.15275955200195,12.529358863830566,36.05595779418945,39.19025802612305,143.80184936523438,25.86750030517578,266.6932373046875,28.42459487915039,54.723876953125,54.30199432373047,24.163135528564453,71.63749694824219,61.680023193359375,29.92557907104492,62.50353240966797,23.703113555908203,29.192607879638672,87.26693725585938,6.17512845993042,90.9917449951172,84.11588287353516,39.76313781738281,30.269792556762695,49.61394500732422
2015-02-05,42.4443473815918,12.672189712524414,36.16024398803711,39.663230895996094,145.40243530273438,25.986534118652344,272.8059387207031,28.852832794189453,55.406349182128906,54.76423263549805,24.487646102905273,72.59712982177734,62.321475982666016,30.21398162841797,63.265682220458984,24.17234992980957,29.997360229492188,87.90713500976562,6.284424304962158,92.19823455810548,84.65177154541016,39.84804916381836,30.400150299072266,46.77583694458008
2015-02-06,43.2817268371582,13.084808349609377,36.60721969604492,40.23966217041016,147.54208374023438,26.62634658813477,275.550537109375,29.41874122619629,56.46713638305664,55.13936233520508,25.531354904174805,72.83704376220703,62.683319091796875,30.495512008666992,64.41960144042969,24.784976959228516,30.94294548034668,89.51872253417969,6.530331611633301,92.01887512207033,84.48627471923828,40.21860885620117,30.784942626953125,48.31599426269531
2015-02-09,43.22938537597656,12.973718643188477,36.65937423706055,40.06230163574219,146.56878662109375,26.507305145263672,274.36456298828125,29.426380157470703,56.4968147277832,54.56325149536133,25.25069236755371,72.81134033203125,63.09454727172851,30.33071517944336,63.75714874267578,24.53731155395508,30.27901840209961,88.74601745605469,6.393714904785156,91.2770767211914,83.35924530029297,40.24947738647461,30.753915786743164,47.98063278198242
2015-02-10,43.707881927490234,13.02926254272461,36.7934684753418,40.328346252441406,148.45095825195312,26.901599884033203,281.81549072265625,29.885215759277344,57.32024765014648,55.07908248901367,25.60152244567871,73.54816436767578,63.374141693115234,30.571054458618164,64.24861907958984,24.641599655151367,30.453392028808594,89.1507797241211,6.386886119842529,91.09773254394533,83.95032501220703,40.457916259765625,31.05182647705078,48.48988723754883
2015-02-11,43.64059066772461,12.98165798187256,37.00950241088867,39.83320617675781,150.93637084960938,27.057838439941406,281.2299499511719,29.923437118530273,57.11253356933594,54.99869537353515,25.478731155395508,73.69383239746094,63.58795547485352,30.399383544921875,63.95660400390625,24.536649703979492,30.346086502075195,88.69449615478516,6.366393566131592,91.67650604248048,84.9355239868164,40.33440017700195,31.287683486938477,49.179222106933594
2015-02-12,44.53779220581055,13.22764015197754,37.910911560058594,40.54265975952149,152.64967346191406,27.45213508605957,285.0162353515625,30.1375732421875,57.40924835205078,55.1192626953125,26.276857376098633,68.95571899414062,65.20809173583984,30.983070373535156,65.21736145019531,25.13351249694824,31.197776794433594,90.791748046875,6.5166730880737305,92.08411407470705,85.14830017089844,40.48878479003906,31.238035202026367,48.87491607666016
2015-02-13,44.61254119873047,13.180030822753906,38.14183807373047,40.88999938964844,152.0222930908203,27.36286735534668,285.898193359375,29.97698974609375,57.06802749633789,55.233158111572266,25.548898696899418,66.89934539794922,64.87092590332031,30.94873046875,65.80143737792969,25.107275009155273,31.130718231201172,91.1744155883789,6.503010272979736,92.15750122070312,85.11676025390625,41.654415130615234,31.566986083984375,49.88718032836914
2015-02-17,44.93404006958008,13.195897102355955,38.50686264038086,40.9195556640625,152.84271240234375,27.467012405395508,289.1596984863281,30.175800323486328,57.32024765014648,55.26666259765625,26.08390998840332,67.75617980957031,65.79202270507812,30.94873046875,65.80143737792969,25.212217330932617,31.27155113220215,91.27008056640624,6.612305641174316,92.85855865478516,85.11676025390625,42.44954299926758,32.082130432128906,50.27224349975586
2015-02-18,44.38825225830078,12.93404483795166,38.30573272705078,40.291404724121094,151.75685119628906,27.057838439941406,287.2818603515625,29.816396713256836,56.56358337402344,54.7374382019043,25.513816833496097,68.3559341430664,65.2492446899414,30.57793617248535,65.03927612304688,24.80556869506836,30.560670852661133,89.55548095703125,6.496178150177002,92.69549560546876,85.10100555419922,42.2333984375,31.461462020874023,49.40899658203125
2015-02-19,44.2835693359375,12.862627983093262,38.082244873046875,40.32095718383789,152.1107635498047,27.028087615966797,287.0917053222656,29.915794372558594,56.77871322631836,55.581512451171875,25.680456161499023,67.17353057861328,65.31503295898438,30.433717727661133,65.26008605957031,24.79245376586914,30.473508834838867,89.19490814208984,6.509842872619629,92.86669158935548,85.10888671875,42.44182586669922,31.71593856811523,49.86856460571289
2015-02-20,44.70974349975586,12.99752426147461,38.57390213012695,40.52050018310547,154.0411834716797,27.333101272583008,286.35418701171875,30.16051864624023,57.5872802734375,55.95664978027344,26.004968643188477,68.39876556396484,66.11274719238281,30.639719009399418,65.72306823730469,25.04825210571289,30.73504066467285,89.29055786132812,6.598642349243164,93.33949279785156,84.97489166259766,42.6270866394043,32.02006530761719,50.550392150878906
2015-02-23,44.3732795715332,12.854695320129396,38.23125076293945,40.72003555297851,153.0759735107422,26.983434677124023,286.1946105957031,29.954036712646484,57.194114685058594,55.661888122558594,25.882179260253903,68.80146789550781,65.84135437011719,30.54359245300293,65.26008605957031,24.90395164489746,30.614336013793945,89.18753814697266,6.537166118621826,92.5732192993164,84.39170837402344,42.12531280517578,31.566986083984375,50.30644226074219
2015-02-24,45.47233963012695,12.99752426147461,38.66331100463867,40.9195556640625,154.6123046875,27.333101272583008,287.471923828125,30.420520782470703,58.017547607421875,56.28488540649414,26.154077529907227,69.28126525878906,66.20321655273438,30.70840072631836,65.77293395996094,25.06791877746582,30.84235954284668,89.46720123291016,6.605473041534424,93.34764099121094,84.76212310791016,42.48814010620117,31.89593505859375,51.00078582763672
2015-02-25,45.71158981323242,13.084808349609377,38.80485534667969,40.88999938964844,154.2101287841797,27.22150421142578,285.80694580078125,30.481693267822266,57.05318832397461,55.94994354248047,26.066368103027344,70.4037094116211,65.51239776611328,30.790800094604492,65.72306823730469,25.146617889404297,30.895999908447266,89.45246124267578,6.571321964263916,93.11940002441406,84.2577133178711,42.30286407470703,31.753196716308594,50.58793258666992
2015-02-26,46.04057693481445,12.72773551940918,39.043235778808594,40.75697708129883,155.08152770996094,26.827205657958984,285.12261962890625,30.16051864624023,55.49537658691406,55.815975189208984,26.197921752929688,71.32904052734375,65.09296417236328,30.85260009765625,65.64473724365234,25.192541122436523,30.82224464416504,89.81511688232422,6.571321964263916,93.56774139404295,84.97489166259766,42.40321731567383,31.672502517700195,50.73807144165039
2015-02-27,45.8162727355957,12.545231819152832,39.050689697265625,40.49092483520508,153.13699340820312,26.62634658813477,282.3855285644531,29.931106567382812,55.22829818725586,55.333641052246094,25.73307991027832,69.9067611694336,64.7311019897461,30.632858276367188,65.50228118896484,24.956418991088867,30.701513290405273,89.55608367919922,6.564486980438232,92.94004821777344,84.6754150390625,42.71201705932617,31.54836654663086,50.575416564941406
2015-03-02,46.1826171875,12.703930854797363,39.84778594970703,41.05259323120117,154.75070190429688,26.961118698120117,286.1871032714844,30.321102142333984,56.05914688110352,55.86287307739258,26.46105194091797,70.28375244140625,65.09296417236328,30.818265914916992,66.20744323730469,25.18597984313965,30.94294548034668,90.86613464355467,6.6259684562683105,93.23353576660156,85.0379638671875,42.95901870727539,32.16280746459961,51.38861846923828
2015-03-03,46.33214569091797,12.72773551940918,40.026588439941406,40.97869873046875,154.33116149902344,26.64866065979004,284.08856201171875,30.321102142333984,55.91079330444336,55.50113296508789,26.268089294433594,70.18094635009766,65.08475494384766,30.728988647460938,65.76585388183594,25.035125732421875,30.647863388061523,90.83653259277344,6.571321964263916,92.79334259033205,84.6439208984375,42.90498733520508,32.187652587890625,50.982025146484375
2015-03-04,46.451786041259766,12.60833740234375,39.981876373291016,40.51311492919922,153.0402069091797,26.105567932128903,282.2991027832031,30.16051864624023,55.73273086547851,55.219757080078125,26.197921752929688,69.08422088623047,64.68177032470703,30.495512008666992,65.58063507080078,24.79901695251465,30.63444709777832,90.62926483154295,6.523505687713623,91.79063415527344,84.23405456542969,42.75060272216797,31.90835189819336,50.41903305053711
2015-03-05,46.35458755493164,12.735694885253906,39.89993667602539,40.52787780761719,153.37095642089844,26.42547035217285,282.91094970703125,29.969322204589844,55.39151763916016,55.60161209106445,26.496124267578125,69.52975463867188,64.87913513183594,30.61225700378418,65.91539764404297,24.90395164489746,30.835649490356445,91.19918823242188,6.6259684562683105,92.27159881591795,84.801513671875,42.92815017700195,32.11317443847656,50.67549514770508
2015-03-06,45.52468490600586,12.910808563232422,39.5274658203125,40.34313201904297,150.81317138671875,26.432907104492188,279.4924011230469,30.038158416748047,54.01173400878906,55.01877975463867,27.22408866882324,68.81004333496094,64.95315551757812,30.674055099487305,66.76301574707031,25.225339889526367,31.586750030517575,92.0947494506836,6.666952610015869,91.28521728515624,83.81131744384766,43.22920608520508,32.6717529296875,51.67012405395508
2015-03-09,45.98075866699219,12.871012687683104,39.44551086425781,40.402252197265625,151.63621520996094,26.53706741333008,278.81951904296875,30.428159713745117,54.57550430297851,55.4073371887207,27.17146110534668,68.98140716552734,65.6604232788086,30.82512855529785,67.33285522460938,25.2974853515625,31.506277084350582,92.12432098388672,6.666952610015869,91.9781494140625,84.54009246826172,43.31412887573242,32.47935104370117,51.69514465332031
2015-03-10,44.829368591308594,12.5685396194458,38.16419219970703,39.38240432739258,147.42433166503906,25.949331283569336,272.3955993652344,29.969322204589844,52.9212646484375,54.368995666503906,26.583831787109375,67.7818832397461,63.91693878173828,30.014833450317383,66.1575927734375,24.641597747802734,30.540565490722656,89.77072143554688,6.523505687713623,89.76080322265625,82.96370697021484,42.10331726074219,31.36836814880371,49.96238327026367
2015-03-11,45.03871154785156,12.823254585266112,38.9836540222168,39.68539810180664,148.61041259765625,26.00141334533691,274.0933532714844,30.14521598815918,53.722408294677734,54.71733474731445,26.908344268798828,68.07319641113281,64.33638000488281,30.042306900024418,66.47097778320312,24.90395164489746,30.73590660095215,90.04457092285156,6.550971508026123,90.33959197998048,83.70831298828125,42.33543395996094,31.56077766418457,50.33147430419922
2015-03-12,45.88355255126953,12.807332992553713,40.28731155395508,41.082149505615234,153.2660675048828,27.593475341796875,281.9701843261719,30.925230026245117,54.649688720703125,55.91065979003906,27.23285865783691,69.88104248046875,66.98448944091797,30.53672218322754,68.82865905761719,25.57295799255371,31.577892303466797,92.99029541015624,6.7913103103637695,91.86399841308594,85.41940307617188,43.0162467956543,32.175228118896484,51.50123596191406
2015-03-13,45.606929779052734,12.807332992553713,39.88505172729492,40.89738082885742,152.77394104003906,27.042957305908203,281.22845458984375,31.30759048461914,54.456809997558594,55.411766052246094,26.61014747619629,69.05850219726562,65.79202270507812,30.413116455078125,68.15913391113281,25.52048110961914,30.978403091430664,92.679443359375,6.8050432205200195,91.0895767211914,84.54009246826172,42.784149169921875,31.871105194091797,50.7568244934082
2015-03-16,46.242435455322266,12.839170455932615,39.99678421020508,41.18560791015625,154.83946228027344,27.325664520263672,286.0769958496094,31.39170265197754,55.5621223449707,56.3151741027832,27.004825592041016,69.82962799072266,67.00093841552734,30.880054473876953,68.3514175415039,25.730365753173828,31.059228897094727,93.25676727294922,6.784443378448486,92.93192291259766,86.2907943725586,43.27156448364258,32.22488021850586,51.96413040161133
2015-03-17,46.06300354003906,12.807332992553713,40.10853576660156,41.31863784790039,153.76632690429688,27.191755294799805,286.2146301269531,31.460535049438477,56.05173110961914,56.33540344238281,27.10130500793457,69.45262145996094,67.02560424804688,30.866334915161133,68.25171661376953,25.874656677246097,31.544212341308594,93.77483367919922,6.7913103103637695,92.41016387939452,86.1482162475586,43.17098617553711,32.026275634765625,51.4949951171875
2015-03-18,46.167667388916016,12.71977424621582,40.01913070678711,41.51079177856445,155.17840576171875,27.325664520263672,288.8913269042969,31.22347068786621,55.73273086547851,56.55113220214844,26.11021614074707,70.13806915283203,67.12431335449219,30.79765510559082,68.40128326416016,26.045185089111328,31.26130485534668,94.04866790771484,6.65397310256958,93.54328155517578,86.75818634033203,43.650665283203125,32.063507080078125,51.18846130371094
2015-03-19,45.7564582824707,12.42526149749756,39.02089309692383,41.02302932739258,153.28221130371094,26.864412307739254,282.91851806640625,30.81816673278809,55.51020812988281,55.84324264526367,25.803245544433594,69.8639144897461,66.30189514160156,30.5161190032959,67.57504272460938,25.946807861328125,30.682031631469727,93.59719848632812,6.52350378036499,92.67105102539062,86.43338775634766,43.054935455322266,31.41181755065918,50.17507553100586
2015-03-20,46.167667388916016,12.60833740234375,39.467864990234375,41.39254379272461,155.83197021484375,27.15454864501953,289.5643310546875,31.024642944335938,56.55614471435547,56.62530517578125,26.320714950561523,70.85781860351562,66.72129821777344,30.80453872680664,68.35856628417969,26.11077308654785,31.409494400024418,94.7370147705078,6.6196393966674805,92.55691528320312,86.92453002929688,43.27931213378906,32.0386848449707,51.72018051147461
2015-03-23,45.71158981323242,12.512818336486816,39.09539031982422,41.22256088256836,154.887939453125,27.013195037841797,286.26812744140625,30.909934997558594,56.05914688110352,56.16011047363281,26.233009338378903,70.42939758300781,66.82003021240234,30.701528549194336,67.74601745605469,25.914005279541016,31.18048667907715,94.24114227294922,6.557839393615723,92.55691528320312,86.83740234375,43.1942024230957,31.90835189819336,51.150917053222656
2015-03-24,45.20320129394531,12.42526149749756,38.693115234375,40.904781341552734,154.33921813964844,26.961118698120117,282.2685546875,30.66522216796875,55.45084762573242,56.08595275878906,26.127761840820312,69.7182388305664,65.90715026855469,30.35131072998047,67.27590942382812,25.658218383789062,30.85715675354004,93.2789535522461,6.475436687469482,91.58684539794922,86.52843475341797,42.83832550048828,31.585601806640625,50.406532287597656
2015-03-25,44.56768798828125,12.266070365905762,38.27593994140625,40.306175231933594,151.168212890625,26.373388290405273,278.30718994140625,30.221683502197266,54.352970123291016,55.0004997253418,25.619060516357425,68.63866424560547,64.8380126953125,29.81570053100586,65.88692474365234,25.23845100402832,30.18356704711914,91.27318572998048,6.351831912994385,90.96727752685548,85.24513244628906,42.180694580078125,31.22561836242676,49.65586853027344
2015-03-26,44.51534652709961,12.274024963378906,38.13439178466797,40.27661895751953,151.07948303222656,26.499866485595703,276.953369140625,30.44345474243164,54.63484954833984,54.717342376708984,26.118993759155273,67.2420883178711,64.56664276123047,29.698972702026367,65.8797836303711,25.356515884399418,30.345230102539062,91.8578872680664,6.393034934997559,90.69830322265624,84.62725830078125,41.909889221191406,31.393198013305664,50.06873321533203
2015-03-27,44.522830963134766,12.186466217041016,37.99284744262695,39.99578857421875,151.7410125732422,26.65609359741211,276.5557861328125,30.3975887298584,54.50133514404297,54.75104904174805,26.513668060302734,66.80509948730469,64.68177032470703,29.59882926940918,65.55926513671875,25.24500846862793,30.12968635559082,92.49442291259766,6.338095664978027,90.9360580444336,84.8648910522461,41.80158233642578,31.20079040527344,49.50574493408203
2015-03-30,45.5770149230957,12.35362434387207,38.46961212158203,40.47615432739258,154.12940979003906,27.013195037841797,281.5038757324219,30.810531616210938,55.030174255371094,55.10836410522461,26.627683639526367,66.87364196777344,65.13409423828125,30.2410945892334,66.84849548339844,25.61229705810547,30.587722778320312,93.9080581665039,6.413632869720459,92.01025390625,86.85322570800781,42.304481506347656,31.61043357849121,50.275177001953125
2015-03-31,45.29292297363281,12.25014591217041,38.380226135253906,40.20271682739258,151.66847229003906,26.551942825317383,279.7754821777344,30.77228546142578,54.76946640014648,54.59600830078125,26.697851181030273,67.15735626220703,64.82157897949219,30.15821647644043,66.41400146484375,25.57295799255371,30.39911842346191,93.99689483642578,6.489170074462891,91.41985321044922,85.65704345703125,42.38957977294922,31.37457847595215,50.23762893676758
2015-04-01,45.119815826416016,12.266070365905762,38.4547119140625,39.862754821777344,155.10574340820312,26.76025390625,277.2746887207031,30.749345779418945,54.70988845825195,55.01397705078125,26.250547409057617,67.85369873046875,65.68511199951172,30.03392219543457,65.88692474365234,25.290925979614254,30.385648727416992,93.44920349121094,6.496035099029541,91.00987243652344,84.84903717041016,42.405052185058594,31.20079040527344,49.69966125488281
2015-04-02,45.54881286621094,12.369546890258787,38.63351058959961,40.1805419921875,154.55711364746094,26.827205657958984,280.2037353515625,31.00933837890625,55.09718322753906,55.2567024230957,26.320714950561523,68.51560974121094,66.04694366455078,30.185834884643555,66.44962310791016,25.55327796936035,30.73590660095215,94.1523208618164,6.5784382820129395,91.18206787109376,85.34809112548828,42.66035461425781,31.71593856811523,50.375240325927734
2015-04-06,45.51117706298828,12.345662117004396,38.4547119140625,39.96622467041016,154.9605255126953,26.715606689453125,280.6473693847656,30.963464736938477,55.60371780395508,55.364540100097656,26.285634994506836,68.4554443359375,66.0551986694336,29.916505813598633,65.8797836303711,25.7106990814209,30.682031631469727,91.5988540649414,6.557839393615723,91.23128509521484,85.65704345703125,42.87699508666992,31.75938415527344,50.1187744140625
2015-04-07,45.79716873168945,12.305862426757812,38.380226135253906,39.9218864440918,155.23483276367188,26.737924575805664,281.90142822265625,31.024642944335938,56.01338195800781,54.62517547607422,26.11021614074707,67.33788299560547,65.52064514160156,29.93722343444824,66.25729370117188,25.658218383789062,30.85041618347168,92.1761474609375,6.605907440185547,91.3050537109375,85.03123474121094,42.53657913208008,31.529741287231445,49.83726501464844
2015-04-08,45.947696685791016,12.42526149749756,38.655860900878906,39.9071044921875,155.37200927734375,26.975994110107425,282.7349853515625,31.116411209106445,56.44538879394531,55.70315933227539,26.46105194091797,67.64737701416016,65.9482650756836,29.992475509643555,66.12908935546875,25.57295799255371,30.7561092376709,91.9615249633789,6.612771987915039,91.2148666381836,85.03123474121094,42.90019607543945,31.71593856811523,50.187599182128906
2015-04-09,46.263797760009766,12.50485897064209,38.834659576416016,40.04751968383789,157.25205993652344,27.25870132446289,284.12689208984375,31.231117248535156,56.77313232421875,56.27671813964844,26.83818244934082,68.0513916015625,66.08808898925781,30.08915901184082,66.60633087158203,25.645097732543945,30.99860382080078,92.29457092285156,6.640237808227539,91.64124298095705,84.99957275390625,43.55009460449219,31.93316650390625,50.750579833984375
2015-04-10,46.43689727783203,12.512818336486816,39.058128356933594,40.14359664916992,157.857177734375,26.961118698120117,282.5362243652344,31.24640655517578,56.86997604370117,55.958831787109375,26.925880432128903,68.42105865478516,66.29366302490234,30.213455200195312,66.5849380493164,25.605751037597656,30.7156982421875,92.06512451171876,6.585306644439697,91.75605010986328,85.27680206298828,43.78219223022461,31.54215431213379,50.25638961791992
2015-04-13,46.71537399291992,12.576498985290527,39.22947311401367,40.34313201904297,157.80880737304688,27.005754470825195,282.7197265625,31.31522560119629,57.09343338012695,56.24906539916992,27.11884117126465,68.1459732055664,66.68843841552734,30.44826316833496,66.83565521240234,25.8549861907959,30.97165870666504,91.93190002441406,6.6196393966674805,91.78887939453124,85.45109558105469,44.455299377441406,31.821453094482425,50.65049362182617
