Date,GOOGL,META,DIS,NFLX,VZ,T,TMUS,CMCSA,CHTR,EA,TTWO
2015-02-13,27.369232177734375,75.27593994140625,95.49584197998048,6.658570766448975,28.23309326171875,12.154868125915527,30.67386245727539,23.16973114013672,177.8800048828125,54.827659606933594,28.399999618530273
2015-02-17,27.06383895874023,75.13679504394531,95.45001220703124,6.713714122772217,28.15867042541504,12.17240047454834,30.683523178100582,22.9086971282959,176.4499969482422,55.18739700317383,28.1299991607666
2015-02-18,26.946645736694336,76.24000549316406,95.211669921875,6.786571025848389,28.021251678466797,12.095247268676758,29.949281692504883,22.68273544311523,174.2899932861328,56.013858795166016,28.15999984741211
2015-02-19,27.135343551635746,78.93340301513672,95.23916625976562,6.78000020980835,28.004070281982425,11.954976081848145,30.770471572875977,22.538576126098633,174.52999877929688,55.55687713623047,26.959999084472656
2015-02-20,26.904438018798828,79.41046142578125,95.84422302246094,6.8314290046691895,28.038429260253903,11.951464653015137,30.867082595825195,22.79182243347168,175.88999938964844,56.07218551635742,27.010000228881836
2015-02-23,26.5667667388916,78.35694885253906,96.24755859375,6.740571022033691,27.923913955688477,11.870805740356444,30.29707908630371,22.678834915161133,175.8800048828125,55.95551681518555,27.0
2015-02-24,26.748018264770508,77.96934509277344,95.95420837402344,6.783999919891357,28.181570053100582,11.940945625305176,30.519285202026367,23.0528564453125,177.77000427246094,56.03330612182617,26.989999771118164
2015-02-25,27.179044723510746,79.07254791259766,96.77925872802734,6.833285808563232,28.17011833190918,11.99705696105957,31.098947525024418,23.228174209594727,182.2100067138672,55.79995346069336,26.700000762939453
2015-02-26,27.77294921875,79.91734313964844,95.8533706665039,6.900428771972656,28.26744842529297,12.09875774383545,31.379114151000977,23.04506492614746,182.17999267578125,56.130523681640625,26.540000915527344
2015-02-27,27.938804626464844,78.48615264892578,95.4133529663086,6.78442907333374,28.313255310058594,12.119797706604004,31.910472869873047,23.134674072265625,180.6000061035156,55.59577560424805,26.489999771118164
2015-03-02,28.554059982299805,79.2613754272461,97.07262420654295,6.860713958740234,28.324708938598633,12.147850036621094,31.842849731445312,23.325580596923828,185.9499969482422,55.8582763671875,26.059999465942383
2015-03-03,28.741268157958984,79.11228942871094,97.4943389892578,6.781570911407471,28.370525360107425,12.067194938659668,31.649627685546875,23.360639572143555,186.9600067138672,55.099891662597656,25.209999084472656
2015-03-04,28.718427658081055,80.40433502197266,96.77925872802734,6.710999965667725,28.095680236816406,11.923412322998049,31.572336196899418,23.543760299682617,185.7400054931641,55.61521530151367,25.049999237060547
2015-03-05,28.87236595153809,80.7124252319336,96.28425598144533,6.680714130401611,28.009796142578125,11.923412322998049,31.688270568847656,23.504798889160156,184.47999572753903,55.79022216796875,25.209999084472656
2015-03-06,28.44878578186035,79.51978302001953,95.17498779296876,6.487429141998291,27.649084091186523,11.741050720214844,31.610984802246097,23.52037811279297,183.52000427246097,54.79848861694336,24.809999465942383
2015-03-09,28.50837516784668,78.95327758789062,96.49508666992188,6.366143226623535,27.61472511291504,11.69546604156494,31.900814056396484,23.598299026489254,184.02999877929688,55.099891662597656,24.81999969482422
2015-03-10,27.800756454467773,77.07485961914062,94.50577545166016,6.215143203735352,27.20248031616211,11.495573043823242,31.2631893157959,22.86973762512207,181.33999633789065,53.524776458740234,24.329999923706055
2015-03-11,27.59418296813965,77.0947265625,94.32244110107422,6.288428783416748,27.299816131591797,11.439461708068848,31.02165985107422,22.620391845703125,182.61000061035156,53.56367492675781,24.420000076293945
2015-03-12,27.866304397583008,78.44639587402344,98.24605560302734,6.404571056365967,27.90101432800293,11.618313789367676,31.0603084564209,23.11519241333008,193.4600067138672,53.53450012207031,24.469999313354492
2015-03-13,27.460601806640625,77.5718002319336,97.57682800292967,6.262856960296631,27.96400260925293,11.488557815551758,30.95403289794922,23.006099700927734,191.1300048828125,53.767852783203125,25.43000030517578
2015-03-16,27.889644622802734,77.5916748046875,98.42938232421876,6.028142929077148,28.210189819335938,11.59376621246338,31.369455337524418,23.278823852539062,191.3800048828125,54.27344512939453,25.829999923706055
2015-03-17,27.689523696899418,78.87376403808594,98.05354309082033,5.978857040405273,28.02696990966797,11.537656784057615,31.56267738342285,23.03727149963379,188.6199951171875,52.669158935546875,25.440000534057617
2015-03-18,28.11409568786621,80.4142837524414,98.97942352294922,6.0445709228515625,28.36477851867676,11.779630661010742,31.746240615844727,22.98273277282715,189.32000732421875,54.08870315551758,25.670000076293945
2015-03-19,27.990447998046875,82.24300384521484,98.42938232421876,6.074429035186768,28.227373123168945,11.642862319946287,32.07471466064453,22.889217376708984,188.17999267578125,54.409568786621094,25.719999313354492
2015-03-20,28.054004669189453,83.28656005859375,99.401123046875,6.118570804595947,28.376239776611328,11.653382301330566,32.016746520996094,23.161943435668945,189.0099945068359,55.692996978759766,25.68000030517578
2015-03-23,28.074867248535156,83.9126968383789,99.2086181640625,6.0714287757873535,28.42204475402832,11.67091464996338,32.02641296386719,23.033374786376953,188.8699951171875,55.68326950073242,25.68000030517578
2015-03-24,28.679197311401367,84.78730010986328,98.19104766845705,6.261143207550049,28.290359497070312,11.597270965576172,31.862165451049805,22.429487228393555,187.67999267578125,56.35415267944336,25.579999923706055
2015-03-25,28.155807495117188,82.4119644165039,96.2567367553711,6.025000095367432,27.90101432800293,11.439461708068848,31.24386405944824,22.0242977142334,183.0,54.53596115112305,25.020000457763672
2015-03-26,27.98895835876465,82.50139617919922,96.47675323486328,5.975142955780029,27.72351837158203,11.509602546691896,31.35979652404785,21.782745361328125,181.75,54.5262451171875,24.739999771118164
2015-03-27,27.68654441833496,82.78961944580078,96.69678497314452,5.925285816192627,27.80367660522461,11.4850492477417,31.282508850097656,21.7944278717041,180.0,56.62639999389648,25.260000228881836
2015-03-30,27.86481285095215,82.69023132324219,97.28348541259766,6.03671407699585,28.12430763244629,11.562203407287598,31.205217361450195,22.154478073120117,183.38999938964844,57.82230758666992,25.209999084472656
2015-03-31,27.545021057128903,81.71623992919922,96.1558837890625,5.952713966369629,27.84375,11.449984550476074,30.615894317626953,22.099689483642575,193.11000061035156,57.19032287597656,25.459999084472656
2015-04-01,27.28630256652832,81.16960906982422,96.6601104736328,5.901713848114014,28.009796142578125,11.534150123596191,30.56758499145508,22.330583572387695,190.6300048828125,55.692996978759766,24.81999969482422
2015-04-02,26.88010597229004,81.06028747558594,97.17347717285156,5.91542911529541,28.324708938598633,11.618313789367676,31.842849731445312,22.67498016357422,189.5800018310547,56.052738189697266,25.0
2015-04-06,27.011201858520508,81.93489837646484,96.83428192138672,6.0329999923706055,28.41631317138672,11.68844985961914,31.958784103393555,22.7806453704834,193.19000244140625,55.53741455078125,24.8799991607666
2015-04-07,27.056386947631836,81.81564331054688,96.65094757080078,6.049428939819336,28.210189819335938,11.62883186340332,31.862165451049805,22.82369041442871,189.75,56.198585510253906,25.13999938964844
2015-04-08,27.254026412963867,81.77587127685547,97.50349426269533,6.304999828338623,28.447587966918945,11.668964385986328,31.659292221069336,23.160255432128903,190.77999877929688,56.53890609741211,25.420000076293945
2015-04-09,27.213306427001953,81.66654968261719,97.87935638427734,6.278571128845215,28.378110885620117,11.68326187133789,31.282508850097656,23.320709228515625,190.92999267578125,55.90690231323242,24.81999969482422
2015-04-10,27.2391300201416,81.53734588623047,98.04436492919922,6.493856906890869,28.49971389770508,11.71185302734375,30.973352432250977,23.406808853149418,191.80999755859375,56.74308395385742,25.270000457763672
2015-04-13,27.244094848632812,82.50139617919922,97.64100646972656,6.7811431884765625,28.395479202270508,11.751163482666016,30.422670364379883,23.003711700439453,189.02000427246097,55.74161529541016,24.739999771118164
2015-04-14,26.80413055419922,83.0082778930664,97.77851104736328,6.838714122772217,28.476551055908203,11.68326187133789,30.789796829223633,23.081981658935547,190.88999938964844,55.48881149291992,24.93000030517578
2015-04-15,26.866697311401367,82.20323944091797,98.0718765258789,6.792285919189453,28.598142623901367,11.75473976135254,30.925048828125,23.44594383239746,189.91000366210935,55.284629821777344,25.030000686645508
2015-04-16,26.989849090576172,81.8056869506836,99.0986099243164,8.02928638458252,28.528654098510746,11.704700469970703,30.973352432250977,23.352014541625977,190.36000061035156,55.284629821777344,25.030000686645508
2015-04-17,26.45453643798828,80.28507232666016,97.8060302734375,8.164999961853027,28.314422607421875,11.618927001953123,31.002336502075195,22.862831115722656,186.7400054931641,54.477630615234375,24.719999313354492
2015-04-20,27.040002822875977,82.5809097290039,99.2086181640625,8.105570793151855,28.592355728149418,11.733293533325195,31.582002639770508,22.882394790649418,183.8800048828125,55.70271682739258,24.75
2015-04-21,26.960052490234375,83.107666015625,98.71358489990234,8.006285667419434,28.47075653076172,11.672533988952637,32.21963119506836,23.027202606201172,186.80999755859375,57.39451217651367,24.850000381469727
2015-04-22,27.270912170410156,84.11146545410156,98.95191192626952,7.966856956481934,28.702367782592773,11.744013786315918,32.93454360961914,22.99589157104492,184.88999938964844,58.15289688110352,25.020000457763672
2015-04-23,27.68207359313965,81.90508270263672,99.9236831665039,7.986570835113525,28.98029136657715,12.233648300170898,33.272682189941406,23.17982292175293,183.5800018310547,58.220951080322266,25.100000381469727
2015-04-24,28.486526489257812,81.03046417236328,100.40953826904295,7.977142810821533,28.968713760375977,12.15501880645752,33.147090911865234,23.340272903442383,185.75,58.23067855834961,25.079999923706055
2015-04-27,28.112106323242188,81.40814208984375,100.98707580566406,8.086856842041016,28.99766731262207,12.183612823486328,32.90557098388672,23.0428524017334,182.9600067138672,58.18206787109375,25.020000457763672
2015-04-28,28.02520751953125,80.18567657470703,100.7670440673828,8.043713569641113,29.269811630249023,12.458810806274414,32.81861114501953,23.08981132507324,182.3000030517578,57.47229766845703,24.63999938964844
2015-04-29,27.87722396850586,79.97697448730469,100.66622161865234,8.040714263916016,29.223491668701172,12.42306423187256,33.44657897949219,22.831518173217773,188.3000030517578,56.9958610534668,24.38999938964844
2015-04-30,27.250551223754883,78.28738403320312,99.66698455810548,7.949999809265137,29.20611572265625,12.380175590515137,32.88624572753906,22.60452651977539,187.05999755859375,56.48055267333984,23.700000762939453
2015-05-01,27.369232177734375,78.50602722167969,101.3170928955078,7.957571029663086,29.188751220703125,12.30155086517334,32.70268249511719,22.858917236328125,187.44000244140625,57.68619537353515,24.36000061035156
2015-05-04,27.452655792236328,78.32714080810547,101.7846221923828,7.927143096923828,29.252437591552734,12.340860366821287,32.992515563964844,23.003711700439453,187.4900054931641,57.666748046875,24.450000762939453
2015-05-05,26.966014862060547,77.08479309082031,101.58293914794922,8.079285621643066,29.003456115722656,12.051377296447754,32.65437698364258,22.690629959106445,185.6999969482422,57.52090835571289,24.06999969482422
2015-05-06,26.570737838745117,77.62147521972656,100.58370971679688,8.00771427154541,28.742900848388672,11.929858207702637,32.171321868896484,22.565401077270508,183.91000366210935,59.24186706542969,24.1200008392334
2015-05-07,26.916357040405273,77.949462890625,100.1620101928711,8.074856758117676,28.795015335083008,11.92629051208496,32.171321868896484,22.66714859008789,182.9600067138672,58.60015106201172,24.329999923706055
2015-05-08,27.25948905944824,78.02897644042969,100.94123840332033,8.208571434020996,29.032413482666016,12.040656089782717,32.62539291381836,22.858917236328125,180.6699981689453,60.165550231933594,25.059999465942383
2015-05-11,27.10207176208496,77.53204345703125,99.55696105957033,8.427857398986816,28.835542678833008,11.969173431396484,32.81861114501953,22.60844993591309,178.77999877929688,60.85587310791016,25.11000061035156
2015-05-12,26.75198745727539,76.98541259765625,100.14366912841795,8.337714195251465,28.731325149536133,12.029932975769045,33.38861846923828,22.436250686645508,177.33999633789062,60.72947311401367,24.90999984741211
2015-05-13,26.78972816467285,77.95940399169922,100.09784698486328,8.287285804748535,28.795015335083008,12.115707397460938,32.77996826171875,22.025331497192383,177.41000366210938,60.01969909667969,24.760000228881836
2015-05-14,27.271902084350582,80.87144470214844,100.77622985839844,8.383570671081543,28.93398666381836,12.19791030883789,32.924888610839844,22.12708854675293,176.7899932861328,61.34202194213867,24.770000457763672
2015-05-15,27.137331008911133,79.92728424072266,101.11541748046876,8.760713577270508,28.829761505126953,12.26938533782959,33.23404312133789,22.166221618652344,181.1999969482422,61.13784408569336,24.690000534057617
2015-05-18,27.146268844604492,80.38444519042969,101.14292907714844,8.826713562011719,28.719745635986328,12.462382316589355,33.64947509765625,22.295366287231445,181.0500030517578,61.54620742797851,24.200000762939453
2015-05-19,27.275875091552734,80.135986328125,101.35376739501952,8.806857109069824,28.690797805786133,12.283679962158203,33.23404312133789,22.397113800048828,181.63999938964844,60.87531661987305,28.6200008392334
2015-05-20,27.436269760131836,80.05648803710938,101.02373504638672,8.878999710083008,28.771848678588867,12.37303066253662,34.01658248901367,22.530181884765625,176.9499969482422,60.51557540893555,27.649999618530273
2015-05-21,27.64979553222656,79.98690795898438,101.19792938232422,8.900285720825195,28.893444061279297,12.533855438232422,35.02133560180664,22.5184383392334,178.64999389648438,60.953102111816406,27.6299991607666
2015-05-22,27.53608131408691,80.04653930664062,101.07875061035156,8.883856773376465,28.725528717041016,12.405196189880373,35.436763763427734,22.6475772857666,175.3300018310547,60.82670974731445,27.260000228881836
2015-05-26,27.172094345092773,78.84394073486328,100.3270263671875,8.799285888671875,28.61551856994629,12.390902519226074,37.243377685546875,22.929351806640625,179.77999877929688,60.79752731323242,27.549999237060547
2015-05-27,27.52267074584961,80.05648803710938,101.1795883178711,8.985713958740234,28.702367782592773,12.490974426269531,37.33998489379883,23.222869873046875,178.25,62.0906867980957,27.989999771118164
2015-05-28,27.519195556640625,79.65892791748047,101.32626342773438,8.950714111328125,28.684988021850582,12.43736171722412,37.02117156982422,23.1015567779541,176.36000061035156,61.51703643798828,27.65999984741211
2015-05-29,27.079233169555664,78.7048110961914,101.1795883178711,8.915143013000488,28.62708854675293,12.344439506530762,37.562198638916016,22.87847900390625,179.02000427246094,61.02116012573242,27.3700008392334
2015-06-01,27.272401809692383,79.7980728149414,101.720458984375,8.900285720825195,28.49971389770508,12.276535987854004,37.57185745239258,23.003711700439453,179.14999389648438,61.147560119628906,27.280000686645508
2015-06-02,27.507776260375977,79.94715118408203,101.5279541015625,8.913000106811523,28.453388214111328,12.280107498168944,37.3303337097168,23.019367218017575,176.30999755859375,61.235076904296875,27.549999237060547
2015-06-03,27.574316024780273,81.93489837646484,101.9129638671875,8.880857467651367,28.41864967346191,12.519563674926758,37.03084182739258,23.21504592895508,171.24000549316406,61.61426544189453,28.270000457763672
2015-06-04,27.39554977416992,81.54727935791016,101.11541748046876,8.934857368469238,27.85119247436523,12.605340003967283,38.0066032409668,23.070249557495117,171.3300018310547,60.894771575927734,28.0
2015-06-05,27.28829002380371,81.63673400878906,101.11541748046876,9.04599952697754,27.34744644165039,12.355161666870115,38.87610626220703,22.968490600585938,173.97000122070312,61.15729141235352,28.190000534057617
2015-06-08,26.987863540649418,80.17574310302734,100.18952178955078,8.960429191589355,27.469038009643555,12.362308502197266,38.1418571472168,22.6475772857666,171.08999633789062,59.95164489746094,27.950000762939453
2015-06-09,26.922313690185547,80.17574310302734,99.4836196899414,9.244999885559082,27.411128997802734,12.333717346191406,37.47524642944336,22.63975524902344,173.0,60.06831359863281,28.079999923706055
2015-06-10,27.44074058532715,81.65662384033203,100.84040069580078,9.587142944335938,27.486413955688477,12.408769607543944,37.34965133666992,22.788471221923828,172.38999938964844,60.79752731323242,28.200000762939453
2015-06-11,27.31361389160156,81.3286361694336,101.40878295898438,9.509428977966309,27.654325485229492,12.465957641601562,36.82794952392578,22.99589157104492,173.9199981689453,60.85587310791016,28.489999771118164
2015-06-12,27.185997009277344,81.03046417236328,100.79456329345705,9.44185733795166,27.3590145111084,12.383756637573242,37.678123474121094,22.80021095275879,172.25999450683594,61.011444091796875,28.280000686645508
2015-06-15,26.964027404785156,80.21549224853516,101.00538635253906,9.343143463134766,27.214269638061523,12.297977447509766,37.63948440551758,22.831518173217773,171.19000244140625,59.864131927490234,27.90999984741211
2015-06-16,27.056884765625,80.56334686279297,101.81214141845705,9.5272855758667,27.45745277404785,12.390902519226074,37.533206939697266,23.0428524017334,169.97000122070312,61.11838912963867,27.700000762939453
2015-06-17,27.142793655395508,81.28887939453125,102.2063217163086,9.427143096923828,27.3705997467041,12.43736171722412,38.42202377319336,23.332447052001953,170.00999450683594,62.69353103637695,27.559999465942383
2015-06-18,27.618513107299805,82.40202331542969,103.7922592163086,9.474286079406738,27.660112380981445,12.515990257263184,38.22880935668945,23.669017791748047,170.4600067138672,63.46161651611328,28.13999938964844
2015-06-19,27.685054779052734,82.00447082519531,103.2422332763672,9.3871431350708,27.480615615844727,12.50527000427246,37.832706451416016,23.68075180053711,169.6699981689453,64.12278747558594,28.0
2015-06-22,27.792312622070312,84.2208023071289,104.07644653320312,9.64142894744873,27.52114486694336,12.523140907287598,37.8713493347168,23.86077117919922,170.30999755859375,64.77423095703125,27.940000534057617
2015-06-23,27.976543426513672,87.34156799316406,104.8831787109375,9.73128604888916,27.660112380981445,12.834071159362791,38.16118240356445,23.77859687805176,170.08999633789062,64.73533630371094,28.010000228881836
2015-06-24,27.73719024658203,88.31555938720703,104.29646301269533,9.694429397583008,27.38218688964844,12.787615776062012,37.70711135864258,23.622055053710938,168.47999572753906,65.80485534667969,28.600000381469727
2015-06-25,27.70640563964844,87.44095611572266,104.91983032226562,9.489143371582031,27.469038009643555,12.930566787719728,37.96795272827149,23.8255558013916,167.83999633789062,65.58121490478516,28.38999938964844
2015-06-26,27.46358299255371,87.47077178955078,105.41488647460938,9.308856964111328,27.573266983032227,12.909127235412598,37.77473068237305,23.97818374633789,171.5,65.75623321533203,28.6200008392334
2015-06-29,26.877126693725582,85.27429962158203,103.6364288330078,9.223142623901367,27.08108901977539,12.784037590026855,37.36897659301758,23.56950569152832,168.5399932861328,64.38529968261719,27.940000534057617
2015-06-30,26.817041397094727,85.24449157714844,104.63563537597656,9.384857177734377,26.98844337463379,12.694687843322754,37.45591735839844,23.632381439208984,171.25,64.65752410888672,27.56999969482422
2015-07-01,26.978925704956055,86.37751770019531,106.15705871582033,9.363571166992188,27.214269638061523,12.712560653686523,37.32067108154297,24.46152114868164,173.58999633789062,66.11599731445312,27.450000762939453
2015-07-02,27.17953872680664,86.75518035888672,106.009521484375,9.40442943572998,27.3300724029541,12.76974105834961,37.64914321899414,24.49688148498535,171.8000030517578,65.9215316772461,27.399999618530273
2015-07-06,27.09412956237793,87.01358795166016,106.6826400756836,9.45714282989502,27.2374324798584,12.726856231689451,37.243377685546875,24.406503677368164,174.07000732421875,66.1257095336914,27.459999084472656
2015-07-07,27.31311798095703,86.68560791015625,107.9735336303711,9.409143447875977,27.3590145111084,12.784037590026855,37.36897659301758,24.563684463500977,174.9199981689453,67.95362854003906,27.61000061035156
2015-07-08,26.899471282958984,85.12522888183594,106.21238708496094,9.350713729858398,27.288726806640625,12.653923034667969,37.16609191894531,24.24146270751953,172.27000427246094,67.08829498291016,27.25
2015-07-09,27.04595947265625,85.35381317138672,106.59042358398438,9.572713851928713,27.101255416870117,12.508435249328612,37.45591735839844,24.36720848083496,172.64999389648438,68.54672241210938,27.739999771118164
2015-07-10,27.615036010742188,87.4111328125,107.3649673461914,9.722857475280762,27.534780502319336,12.60300636291504,37.70711135864258,24.830894470214844,177.38999938964844,70.07321166992188,28.260000228881836
2015-07-13,28.390687942504883,89.54795837402344,108.84950256347656,10.10871410369873,27.651947021484375,12.68666172027588,37.929317474365234,25.039165496826172,178.5399932861328,71.50247955322266,28.850000381469727
2015-07-14,29.008922576904297,89.13053894042969,108.66507720947266,10.037142753601074,27.774967193603516,12.773955345153809,38.103214263916016,24.85054588317871,177.0800018310547,70.24822998046875,29.329999923706055
2015-07-15,28.99799919128418,89.21004486083984,109.08000183105467,9.812999725341797,27.728107452392575,12.632102966308594,37.726436614990234,25.050954818725582,181.0,70.49129486083984,29.36000061035156
2015-07-16,29.882896423339844,90.29337310791016,109.78998565673828,11.581000328063965,28.021020889282227,12.78849983215332,37.311004638671875,25.274938583374023,183.1300048828125,70.94828033447266,29.950000762939453
2015-07-17,34.74138259887695,94.38813018798828,109.59635162353516,11.47700023651123,27.88042640686035,12.7339448928833,36.75066757202149,25.255285263061523,185.6699981689453,71.43441772460938,31.13999938964844
2015-07-20,34.40471267700195,97.31011199951172,110.26024627685548,11.05500030517578,28.179201126098633,12.693931579589844,36.7893180847168,25.274938583374023,187.5099945068359,72.71786499023438,31.350000381469727
2015-07-21,34.52934646606445,97.78717041015624,110.01129150390624,11.25100040435791,27.51720428466797,12.57390594482422,36.35456466674805,25.255285263061523,185.27000427246097,71.63860321044922,31.260000228881836
2015-07-22,34.51693344116211,96.44544982910156,110.02971649169922,11.149999618530272,27.212556838989254,12.464788436889648,36.451171875,25.34567070007324,186.05999755859375,70.899658203125,31.489999771118164
2015-07-23,33.50541305541992,94.85523986816406,109.5410385131836,11.010000228881836,27.153972625732425,12.341124534606934,36.64440155029297,24.5479679107666,183.7599945068359,69.82042694091797,31.15999984741211
2015-07-24,32.51424789428711,96.3560028076172,109.64247131347656,10.934000015258787,26.97236061096191,12.47206211090088,36.13235092163086,24.430082321166992,184.3300018310547,70.28712463378906,31.40999984741211
2015-07-27,32.688045501708984,93.59303283691406,109.03390502929688,10.642999649047852,26.84933853149414,12.4829740524292,35.26286315917969,24.013551712036133,181.8800048828125,69.24678039550781,30.729999542236328
2015-07-28,32.75707244873047,94.70616912841795,109.22752380371094,10.6899995803833,26.884496688842773,12.486611366271973,35.66862869262695,24.52439308166504,184.6699981689453,69.81068420410156,31.520000457763672
2015-07-29,32.8449592590332,96.39574432373048,110.49998474121094,10.708000183105469,27.277008056640625,12.617551803588867,35.78456497192383,24.55189514160156,184.3500061035156,70.18018341064453,31.43000030517578
2015-07-30,33.00039291381836,94.6266632080078,110.67515563964844,11.156000137329102,27.341449737548828,12.657560348510742,37.54287338256836,24.50474739074707,187.9600067138672,70.29686737060547,31.809999465942383
2015-07-31,32.64981460571289,93.43401336669922,110.64751434326172,11.430999755859377,27.41174697875977,12.635736465454102,39.281856536865234,24.52439308166504,185.86000061035156,69.56761932373047,31.579999923706055
2015-08-03,33.008338928222656,93.5632095336914,111.68021392822266,11.255999565124512,27.51720428466797,12.60664176940918,40.083736419677734,24.83875274658203,187.30999755859375,69.0036849975586,31.38999938964844
