Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2015-01-27,75.16643524169922,19.446495056152344,42.772216796875,40.611759185791016,58.846778869628906,43.5356559753418,73.45169067382812,115.70833587646484,57.67745590209961,81.51604461669922,56.578887939453125,34.61418533325195,120.87799835205078,92.83769989013672,138.69659423828125,99.4077606201172,67.41851806640625,74.0526123046875,103.44866180419922,413.4469604492187
2015-01-28,74.71728515625,19.058753967285156,42.013301849365234,39.807228088378906,58.2232780456543,43.0721435546875,71.64739990234375,112.61337280273438,56.25965118408203,81.88685607910156,55.84000015258789,33.88214874267578,120.3552703857422,91.52965545654295,137.0037078857422,99.28900909423828,66.56207275390625,73.15650939941406,101.90889739990234,405.7496643066406
2015-01-29,75.37995910644531,18.98716926574707,42.45087814331055,40.62461471557617,59.15853500366211,42.938697814941406,72.85723114013672,113.87317657470705,55.95311737060547,82.70793151855469,56.108890533447266,34.323829650878906,123.85929870605467,92.31449127197266,137.65692138671875,100.12935638427734,67.20441436767578,73.53111267089844,100.14664459228516,412.35302734375
2015-01-30,73.73070526123047,18.641197204589844,41.21337890625,38.84183120727539,59.06831359863281,42.327693939208984,73.31181335449219,110.88015747070312,54.719234466552734,80.38594818115234,54.94222259521485,33.689937591552734,121.19739532470705,89.66461181640625,134.73118591308594,97.58091735839844,65.91043853759766,72.09882354736328,99.77281951904295,414.36187744140625
2015-02-02,74.23869323730469,18.87980079650879,41.62360000610352,39.06707763671875,58.81399917602539,42.29961395263672,74.2629165649414,111.05490112304688,55.761531829833984,81.01280975341797,56.3477783203125,34.246124267578125,121.85560607910156,90.54229736328124,134.3079833984375,98.54000091552734,65.33323669433594,72.79661560058594,101.44609832763672,410.81158447265625
2015-02-03,75.43882751464844,19.10051155090332,41.71931457519531,39.67851257324219,58.157657623291016,42.039764404296875,74.95526123046875,110.8582763671875,57.31724166870117,81.8780288696289,56.51777648925781,34.769596099853516,123.24945068359376,90.98109436035156,136.70010375976562,99.28900909423828,65.06327056884766,73.54580688476562,103.83139038085938,406.9430541992187
2015-02-04,74.62892150878906,19.29909896850586,40.37242889404297,36.627803802490234,57.60799407958984,41.604339599609375,68.8360595703125,110.2903060913086,56.81141662597656,81.6396255493164,56.10222244262695,34.491493225097656,122.30084991455078,91.0739517211914,138.5033721923828,100.56779479980467,64.19747161865234,73.7881851196289,102.81672668457033,399.1462707519531
2015-02-05,75.43882751464844,19.852739334106445,40.45447540283203,37.32290267944336,58.584266662597656,42.29961395263672,69.86408233642578,111.68119049072266,57.723419189453125,82.69908905029297,57.35222244262695,34.957706451416016,122.96875762939452,91.8334732055664,138.3378143310547,102.50424194335938,64.09507751464844,74.00852966308594,104.2229995727539,411.5872497558594
2015-02-06,74.4375,19.961061477661133,40.19466781616211,36.62137222290039,57.722843170166016,41.90632629394531,68.17164611816406,110.25382995605467,57.07200241088867,81.85153198242188,56.918888092041016,34.6755256652832,120.80052947998048,90.80390167236328,135.92726135253906,102.02925872802734,63.285179138183594,73.89836120605469,103.37747192382812,404.615966796875
2015-02-09,73.46559143066406,19.9008846282959,39.880157470703125,35.70744323730469,57.107566833496094,41.33043670654297,67.76604461669922,109.24164581298828,56.42060089111328,81.13640594482422,55.69889068603515,34.5364875793457,119.4454116821289,89.86717224121094,135.3844451904297,101.40814208984376,62.614898681640625,73.12712860107422,102.1492156982422,397.5153503417969
2015-02-10,73.8852767944336,20.550798416137695,40.235687255859375,36.61494064331055,57.83770751953125,42.0186882019043,68.75911712646484,111.69412231445312,57.37855911254883,82.16053009033203,55.54111099243164,34.94953155517578,121.0231475830078,91.96002197265624,139.5246124267578,103.85611724853516,64.24405670166016,74.68428039550781,104.19627380371094,398.4998779296875
2015-02-11,73.9073715209961,20.610980987548828,40.16048431396485,36.4862174987793,57.79638671875,41.65349960327149,69.9200210571289,112.08944702148438,57.01071548461914,82.07225799560547,55.436668395996094,35.031314849853516,121.40066528320312,92.70266723632812,141.0610809326172,105.10749816894533,64.206787109375,75.35269165039062,104.04499053955078,396.7893676757813
2015-02-12,72.4789810180664,20.984085083007812,40.256195068359375,36.71792984008789,58.27561950683594,41.77288818359375,70.49346923828125,112.14067840576172,57.42454528808594,82.43423461914062,56.41222381591797,35.415733337402344,122.76549530029295,92.69425964355467,141.43832397460938,105.02529907226562,64.25335693359375,75.65384674072266,105.15753936767578,399.5241394042969
2015-02-13,73.34781646728516,20.845680236816406,40.208343505859375,37.36151885986328,58.30040740966797,42.16617202758789,71.26277160644531,112.36031341552734,57.67745590209961,83.44072723388672,56.747779846191406,35.50162124633789,123.52050018310548,92.3566665649414,140.4630889892578,104.55944061279295,63.806495666503906,75.38206481933594,106.20777893066406,400.1805419921875
2015-02-17,73.9515380859375,20.809572219848633,40.19466781616211,37.79273986816406,59.126670837402344,42.20831298828125,72.61945343017578,112.91668701171876,59.83095932006836,83.93511962890625,57.11111068725586,35.4975471496582,123.92704010009766,92.6267318725586,142.4779510498047,105.48201751708984,64.5326156616211,76.05780029296875,107.1512222290039,401.9507141113281
2015-02-18,73.5981674194336,20.749387741088867,40.20150375366211,38.12742233276367,58.6722297668457,42.14510726928711,72.68939971923828,114.0440673828125,60.1605339050293,84.09403991699219,56.98444366455078,35.76335906982422,123.89798736572266,92.63519287109376,142.9747772216797,105.96614074707033,64.23471069335938,76.4617919921875,107.07110595703124,403.561767578125
2015-02-19,74.14299774169922,20.7072696685791,39.859657287597656,37.97295379638672,58.76309585571289,41.822044372558594,71.84320831298828,114.24176025390624,59.87696075439453,83.48483276367188,56.83000183105469,35.6774787902832,123.69471740722656,92.85458374023438,141.02430725097656,106.13053894042967,64.79329681396484,75.3747329711914,106.98209381103516,424.2470703125
2015-02-20,74.33576202392578,20.797529220581055,39.893836975097656,39.453250885009766,59.39104080200195,42.50328063964844,71.75927734375,115.4204330444336,60.38274765014648,84.09403991699219,57.03444290161133,35.85740661621094,126.96636962890624,95.0403060913086,143.63719177246094,108.27710723876952,64.97016143798828,75.43346405029297,108.21924591064452,421.4425964355469
2015-02-23,74.27642059326172,20.69523048400879,39.859657287597656,38.98341751098633,58.738319396972656,43.04405975341797,73.08805084228516,115.97682189941406,60.73528671264648,84.40304565429688,57.07777786254883,35.52206039428711,126.78248596191406,98.230224609375,151.36563110351562,110.88033294677734,65.96626281738281,75.84477996826172,107.97005462646484,422.7652587890625
2015-02-24,74.66199493408203,20.66514015197754,39.90068435668945,39.17649459838867,58.58132553100586,43.15641784667969,73.2209243774414,115.2081069946289,60.55903244018555,83.76738739013672,56.87444305419922,35.595680236816406,127.62458038330078,97.41165924072266,151.2919921875,110.30487060546876,65.54733276367188,75.91824340820312,108.37053680419922,418.3199462890625
2015-02-25,75.04013061523438,20.85770606994629,39.989559173583984,39.01559066772461,58.13517761230469,42.994895935058594,73.0320816040039,115.7279052734375,60.260128021240234,83.49369812011719,56.40666580200195,35.66929626464844,126.86955261230467,96.24705505371094,152.14764404296875,110.68851470947266,66.0779800415039,75.9770278930664,107.26691436767578,420.7067260742187
2015-02-26,76.218994140625,20.815587997436523,40.31089782714844,38.95122528076172,57.86249923706055,43.16344451904297,72.86426544189453,116.37944793701172,60.39810562133789,83.3436050415039,56.258888244628906,35.91057586669922,125.96939849853516,95.9179458618164,150.28912353515625,111.06299591064452,67.27888488769531,76.51322174072266,107.98783111572266,417.5541687011719
2015-02-27,76.00399017333984,20.65310859680176,40.02375030517578,38.93834686279297,57.9781608581543,42.78419876098633,72.40269470214844,115.46437072753906,59.463111877441406,83.6526107788086,55.55555725097656,35.69383239746094,125.83390045166016,95.89263916015624,151.23678588867188,111.09955596923828,66.59929656982422,76.2928466796875,107.1512222290039,411.5574645996094
2015-03-02,76.53038024902344,20.923912048339844,40.05109024047851,38.912628173828125,58.76309585571289,43.75336837768555,72.61248016357422,116.86264038085938,60.41343307495117,84.7650146484375,55.91777801513672,35.77151870727539,127.14060974121094,96.5424346923828,149.0470733642578,111.87596893310548,67.01822662353516,76.52787017822266,108.041259765625,416.132080078125
2015-03-03,75.87793731689453,20.797529220581055,39.88699722290039,38.37199401855469,58.14341735839844,43.48651123046875,71.8851547241211,116.07931518554688,59.800323486328125,81.61317443847656,56.563331604003906,35.59976577758789,125.57254028320312,95.2428207397461,147.43701171875,110.62456512451172,65.9011001586914,75.98434448242188,106.15438842773438,410.23480224609375
2015-03-04,75.36634063720703,20.845680236816406,39.5724983215332,38.79033660888672,58.37476348876953,46.12012481689453,72.073974609375,116.54053497314452,59.92293167114258,81.55134582519531,55.61777877807617,35.21535110473633,124.7594757080078,96.05294036865234,147.40939331054688,111.30964660644533,69.75520324707031,75.71259307861328,105.8957977294922,410.7618408203125
2015-03-05,76.01138305664062,20.74336624145508,39.64088439941406,36.59562683105469,58.32518005371094,46.38700866699219,72.32574462890625,116.84069061279295,60.1605339050293,82.09871673583984,55.502220153808594,35.30941390991211,127.2470932006836,96.8715591430664,149.1482696533203,111.90337371826172,67.87471008300781,75.91824340820312,106.2702865600586,426.5841064453125
2015-03-06,74.22454071044922,20.442476272583008,38.861446380615234,35.810428619384766,56.52395248413086,45.733863830566406,71.19981384277344,113.38520050048828,58.61240768432617,79.52074432373047,54.893333435058594,34.85138702392578,124.3916244506836,95.25971221923828,146.95860290527344,110.13130950927734,67.7909164428711,74.84587860107422,103.74683380126952,419.8017272949219
2015-03-09,74.63233947753906,20.47859001159668,39.14860916137695,35.746063232421875,57.49067687988281,46.60472869873047,70.8921127319336,113.48039245605467,58.934288024902344,80.35945892333984,54.73222351074219,35.20717239379883,123.99479675292967,96.96439361572266,149.35992431640625,111.44668579101562,66.7389144897461,75.28659057617188,104.28185272216795,424.51556396484375
2015-03-10,73.79450988769531,20.328142166137695,38.683692932128906,35.93914031982422,56.82965469360352,46.021820068359375,69.11576080322266,112.43351745605467,58.14493942260742,79.72380065917969,54.168888092041016,34.618263244628906,122.95907592773438,94.90526580810548,146.28695678710938,109.47301483154295,65.38908386230469,74.57413482666016,102.99781799316406,420.5078430175781
2015-03-11,72.89738464355469,20.237878799438477,38.32816696166992,36.441165924072266,56.56526184082031,46.07097625732422,69.21369171142578,111.7892837524414,58.28288650512695,79.86505889892578,54.834442138671875,34.50377655029297,123.83992767333984,95.44293212890624,148.1269989013672,110.05778503417967,66.80413055419922,74.59614562988281,103.63983917236328,422.2083740234375
2015-03-12,74.01692199707031,20.460540771484375,38.714149475097656,37.329345703125,57.474143981933594,46.80839157104492,69.88504791259766,112.92401885986328,58.827022552490234,81.18053436279297,55.47222137451172,34.99042892456055,124.62488555908205,97.27186584472656,151.14479064941406,112.15933990478516,67.41851806640625,75.62445831298828,104.50476837158205,422.8150329589844
2015-03-13,73.55726623535156,20.460540771484375,38.73481750488281,37.329345703125,57.74680709838867,46.96289825439453,69.6612548828125,112.93132019042967,58.60475540161133,80.59783935546875,54.82777786254883,34.84320068359375,123.4813461303711,97.58515167236328,153.18722534179688,112.28726196289062,66.8413314819336,75.84477996826172,103.6576690673828,427.01177978515625
2015-03-16,74.92889404296875,20.72532081604004,39.36891174316406,38.0501823425293,58.721805572509766,47.777565002441406,70.8431396484375,119.35169982910156,59.52442169189453,81.91333770751953,56.313331604003906,35.4975471496582,128.8597869873047,100.35393524169922,160.37283325195312,114.22437286376952,68.08881378173828,76.67479705810547,105.23594665527344,449.2782287597656
2015-03-17,74.0614242553711,20.562835693359375,38.920902252197266,38.44278335571289,58.53173828125,47.48961639404297,70.24172973632812,119.38101196289062,58.796356201171875,81.12755584716797,56.19444274902344,35.28078079223633,128.2589569091797,99.57495880126952,160.08761596679688,114.07816314697266,68.10741424560547,75.66851043701172,102.79273223876952,465.2198181152344
2015-03-18,75.22547149658203,20.689208984375,39.73419952392578,38.54575729370117,60.76263046264648,48.086578369140625,70.12982177734375,121.92131042480467,59.47845077514648,82.20466613769531,56.540000915527344,35.69383239746094,129.75135803222656,101.57323455810548,164.3474578857422,116.49040222167967,69.84830474853516,76.01374053955078,106.2970199584961,469.5060729980469
2015-03-19,75.39601135253906,20.550798416137695,40.12017059326172,39.38246154785156,61.32451629638672,47.98122024536133,70.94105529785156,123.8027801513672,59.516754150390625,82.61080932617188,56.52888870239258,35.58341979980469,130.59445190429688,102.2506103515625,166.49110412597656,117.04777526855467,70.21134948730469,75.90354919433594,105.71744537353516,483.33935546875
2015-03-20,75.92244720458984,20.610980987548828,40.375186920166016,38.87399673461914,62.89435958862305,47.58794403076172,71.53548431396484,124.52754974365234,59.79265594482422,82.68141174316406,56.55888748168945,35.64067077636719,132.4066619873047,100.8789291381836,168.17474365234375,117.30361938476562,70.77922058105469,76.28550720214844,105.8957977294922,486.1736450195313
2015-03-23,76.35244750976562,21.09239959716797,40.47856521606445,38.92549514770508,63.09267044067383,47.461544036865234,70.11582946777344,121.92131042480467,60.290775299072266,82.73444366455078,56.467777252197266,35.48524856567383,133.60833740234375,100.79427337646484,167.53994750976562,117.34016418457033,72.27802276611328,76.79966735839844,105.63719940185548,475.6817932128906
2015-03-24,75.59617614746094,20.773460388183594,40.4096565246582,38.37842559814453,62.431671142578125,46.13417434692383,70.9200668334961,121.5333251953125,60.32911682128906,82.47835540771484,55.96666717529297,35.1417350769043,131.45697021484375,100.01525115966795,165.98507690429688,118.39094543457033,71.21675109863281,76.74825286865234,104.60287475585938,471.1270446777344
2015-03-25,74.39506530761719,20.641069412231445,40.15462875366211,37.4709358215332,61.440181732177734,45.43889617919922,69.83607482910156,117.5873794555664,59.47077941894531,81.48072814941406,55.02555465698242,34.549861907958984,129.5769500732422,98.67742919921876,163.1513671875,115.9604263305664,70.42548370361328,75.45551300048828,102.81946563720705,451.4859924316406
2015-03-26,74.24679565429688,20.55681800842285,39.69974136352539,36.85951614379883,60.68002700805664,45.64959716796875,70.68929290771484,117.5361328125,58.94373321533203,80.80973052978516,55.44333267211914,34.53757095336914,128.9567108154297,98.43187713623048,161.67007446289062,115.3208236694336,70.84439849853516,74.91197967529297,103.1226577758789,445.9069519042969
2015-03-27,74.39506530761719,20.77948760986328,39.80313491821289,37.10407638549805,60.795677185058594,45.83218765258789,70.63333892822266,119.02962493896484,59.53616714477539,82.02831268310547,55.25,34.75466537475586,129.55755615234375,99.92212677001952,163.58680725097656,117.85184478759766,70.81645965576172,75.28659057617188,104.77225494384766,451.9931640625
2015-03-30,75.29219818115234,21.062320709228516,40.20976257324219,37.48381423950195,61.03529739379883,46.183349609375,70.41656494140625,120.28874969482422,60.33634567260742,82.90564727783203,56.2400016784668,35.06186294555664,131.37942504882812,102.4538116455078,166.95960998535156,118.74732208251952,70.90953826904297,76.26347351074219,105.72637176513672,457.2440490722656
2015-03-31,74.58784484863281,20.935941696166992,39.61702728271485,37.67689514160156,60.02727508544922,45.29843521118164,68.62626647949219,117.02367401123048,60.005516052246094,81.75358581542969,56.114444732666016,34.775146484375,130.18740844726562,100.15918731689452,164.04759216308594,118.27216339111328,70.03448486328125,75.80807495117188,104.79011535644533,448.9898681640625
2015-04-01,73.51277923583984,20.65912437438965,39.18970489501953,36.750099182128906,59.10187149047851,44.89582443237305,68.33950805664062,115.0104522705078,58.58210372924805,80.80531311035156,56.279998779296875,34.36552810668945,127.91978454589844,99.44794464111328,163.6973876953125,119.12190246582033,69.6806869506836,75.11029815673828,103.60417938232422,438.74664306640625
2015-04-02,73.87606048583984,20.689208984375,39.355125427246094,36.69217300415039,58.86225128173828,44.662715911865234,68.8360595703125,114.11734771728516,59.14379119873047,80.75215911865234,56.47666549682617,34.48432922363281,128.9955291748047,99.3717803955078,164.01071166992188,119.21329498291016,69.86691284179688,75.44081115722656,104.25508880615234,435.8526916503906
2015-04-06,73.52019500732422,20.749387741088867,39.41026306152344,37.07833480834961,58.92009735107422,44.50025939941406,68.38848876953125,113.67805480957033,59.52078628540039,81.31932067871094,57.14777755737305,34.80381393432617,129.37335205078125,99.65962982177734,164.26873779296875,120.4376983642578,70.70478057861328,75.96964263916016,104.64745330810548,437.8018798828125
2015-04-07,74.21711730957031,20.78550148010254,39.58256912231445,37.59965515136719,59.242340087890625,44.50025939941406,69.01787567138672,115.14221954345705,59.382293701171875,81.07118225097656,56.939998626708984,34.951271057128906,128.9082489013672,99.36324310302734,164.121337890625,118.67417907714844,70.49060821533203,75.74932861328125,103.44367980957033,439.2140808105469
2015-04-08,74.26163482666016,20.845680236816406,39.389591217041016,37.85066604614258,59.61417007446289,44.8675651550293,69.84307861328125,117.37509155273438,58.77445983886719,81.54973602294922,56.828887939453125,34.959468841552734,128.71446228027344,100.07453918457033,164.70188903808594,120.14531707763672,71.45881652832031,75.60240173339844,103.54173278808594,450.6903991699219
2015-04-09,75.12908935546875,21.080366134643555,39.58256912231445,38.822513580322266,59.787654876708984,44.8251838684082,70.74520874023438,118.22429656982422,59.34382629394531,82.48026275634766,57.0099983215332,35.004520416259766,129.44122314453125,100.37933349609376,163.7803955078125,120.7757797241211,72.47352600097656,75.19107818603516,104.50476837158205,452.5301818847656
2015-04-10,75.67032623291016,21.32710075378418,39.45852279663086,39.90378189086914,61.07661819458008,45.6586799621582,71.17183685302734,119.60794830322266,59.95935821533203,83.0739974975586,58.92889022827149,34.80791473388672,129.59629821777344,100.76038360595705,164.47149658203125,121.80827331542967,72.83658599853516,75.31595611572266,104.7276840209961,458.8451843261719
2015-04-13,74.55078887939453,21.116477966308594,39.10010528564453,39.71558380126953,60.74612045288086,45.17130661010742,71.52848815917969,118.95637512207033,60.07475280761719,82.50682830810547,60.25666809082031,34.910316467285156,128.61758422851562,101.07364654541016,164.5636444091797,121.34227752685548,72.06391143798828,75.02215576171875,103.62201690673828,454.45953369140625
2015-04-14,74.5285415649414,21.080366134643555,39.81001663208008,40.05303955078125,60.69654083251953,45.22780227661133,71.47953796386719,119.01496887207033,59.92856979370117,82.01055908203125,59.56111145019531,35.01270294189453,128.5787353515625,101.53936767578124,165.45750427246094,121.4336395263672,71.99874877929688,75.0001220703125,103.3990707397461,452.56005859375
2015-04-15,74.58784484863281,21.188692092895508,40.28558349609375,40.25421524047851,60.903099060058594,44.80398941040039,72.75234985351562,121.1379623413086,59.94396209716797,81.78901672363281,59.30110931396485,35.06186294555664,129.4896697998047,99.33788299560548,162.85885620117188,118.98486328125,73.76753997802734,74.72100067138672,103.09591674804688,451.3865661621094
2015-04-16,73.98727416992188,21.176658630371097,39.86516571044922,40.61762237548828,60.721336364746094,44.98058319091797,72.2697982788086,122.16289520263672,59.25918960571289,81.69151306152344,60.38777923583984,34.996315002441406,128.39463806152344,102.96183776855467,163.7342529296875,121.34227752685548,72.43627166748047,74.30967712402344,102.86410522460938,454.8970947265625
2015-04-17,73.83158111572266,21.08638381958008,39.20349884033203,40.42293548583984,59.87854766845703,46.160186767578125,70.89909362792969,119.75435638427734,58.85139083862305,81.97512817382812,60.07777786254883,34.49660873413086,128.0166778564453,100.51483917236328,163.54994201660156,119.81634521484376,72.65040588378906,73.73677825927734,102.19532775878906,445.0516662597656
2015-04-20,74.29867553710938,21.068336486816406,39.706642150878906,41.23411178588867,59.82899475097656,46.52043151855469,70.39556884765625,121.50407409667967,59.35150909423828,82.72840118408203,61.44222259521485,34.7833366394043,129.88697814941406,100.40472412109376,164.6742401123047,119.0305404663086,73.13447570800781,74.39049530029297,103.36339569091795,449.9246826171875
2015-04-21,74.36542510986328,20.99612617492676,39.7411003112793,41.279544830322266,59.66372299194336,47.19146728515625,73.57056427001953,123.3269271850586,59.30533981323242,83.93364715576172,60.747779846191406,34.89802551269531,130.2843780517578,100.9974594116211,165.99200439453125,119.42343139648438,72.3152847290039,74.48596954345703,104.6563491821289,460.66510009765625
2015-04-22,74.46180725097656,21.020187377929688,39.76177215576172,41.870094299316406,59.73807907104492,47.043121337890625,72.85723114013672,123.79550170898438,60.02088165283203,85.47565460205078,57.436668395996094,34.918514251708984,126.65030670166016,99.75276947021484,165.88140869140625,119.01226043701172,72.17562103271484,74.61126708984375,104.76335906982422,470.023193359375
2015-04-23,74.48404693603516,21.278953552246097,39.63771438598633,41.69487380981445,59.82071685791016,46.61931228637695,73.57756805419922,123.84671783447266,60.397926330566406,86.12261962890625,56.97444534301758,34.689125061035156,125.54551696777344,100.1338119506836,167.6322479248047,119.30464935302734,72.09183502197266,74.3532943725586,105.72637176513672,477.43206787109375
2015-04-24,74.94371795654297,21.22480201721191,39.69974136352539,42.87595748901367,59.14316940307617,46.478050231933594,72.52156066894531,122.92430877685548,59.713138580322266,85.87447357177734,56.21333312988281,34.11978530883789,126.00096893310548,100.4979019165039,168.03770446777344,119.3869171142578,72.37110900878906,74.86925506591797,105.8957977294922,477.4420471191406
2015-04-27,74.57300567626953,20.815587997436523,39.355125427246094,42.19457244873047,58.57307434082031,46.025978088378906,71.99007415771484,118.8758773803711,58.63595962524414,83.86273956298828,55.61333465576172,34.03376388549805,123.3359832763672,98.42340850830078,165.98277282714844,119.01226043701172,71.10504913330078,74.60393524169922,103.9786605834961,470.8685302734375
2015-04-28,74.69163513183594,20.749387741088867,41.340118408203125,43.14850997924805,58.81268310546875,45.58804702758789,72.53558349609375,118.95637512207033,58.87447738647461,84.27928924560547,56.10444259643555,34.103397369384766,123.68486785888672,99.5665054321289,166.89508056640625,120.3463363647461,70.70478057861328,75.15666961669922,104.085693359375,463.7678527832031
2015-04-29,74.43212890625,20.63505172729492,41.13335418701172,42.59041595458984,59.72154998779297,45.41146087646485,71.55647277832031,117.8509521484375,58.23588180541992,83.58804321289062,55.50333404541016,33.914981842041016,123.20033264160156,96.1965103149414,154.8601531982422,115.75029754638672,70.80714416503906,74.19853210449219,102.8462142944336,467.109375
2015-04-30,73.54986572265625,20.41840934753418,41.050636291503906,41.9609489440918,59.38279342651367,45.015899658203125,70.29068756103516,115.60346221923828,57.281829833984375,81.74471282958984,55.108890533447266,33.53816223144531,121.79515075683594,94.32525634765624,152.6024169921875,113.88629913330078,68.89874267578125,73.18138122558594,97.9420166015625,454.9368591308594
2015-05-01,74.23937225341797,20.508676528930664,41.25740814208984,41.740291595458984,60.415618896484375,45.67280960083008,73.43769073486328,117.39705657958984,58.166629791259766,82.77272033691406,55.328887939453125,33.8003044128418,123.71394348144533,95.84937286376952,153.30274963378906,114.66295623779295,69.3548812866211,74.04373168945312,98.46808624267578,468.5613098144531
