Date,AMZN,TSLA,HD,LOW,MCD,SBUX,NKE,TGT,BKNG,MAR,HLT,MGM,ROST,TJX,GM,F,ULTA,ORLY,AZO,PVH,TPR,CCL,RCL,EBAY,LULU
2015-01-16,14.536999702453612,12.871333122253418,80.4349365234375,55.924686431884766,69.32919311523438,32.326499938964844,40.493186950683594,54.1378059387207,991.988525390625,68.13007354736328,50.181732177734375,18.899656295776367,41.80466842651367,28.672122955322266,26.00343132019043,8.3395357131958,129.72000122070312,12.194000244140623,580.8499755859375,109.63853454589844,26.08272361755371,38.78792572021485,72.9639892578125,20.099077224731445,63.0
2015-01-20,14.472000122070312,12.795332908630373,79.76285552978516,54.715553283691406,68.80632781982422,32.57111740112305,40.76315689086914,53.2203483581543,1008.4490966796876,68.51610565185547,50.02647399902344,18.068483352661133,41.31417465209961,28.444459915161133,26.196455001831055,8.333983421325684,127.16000366210938,12.428000450134276,584.3300170898438,109.15637969970705,26.03937339782715,38.71966552734375,72.97276306152344,20.106569290161133,63.0
2015-01-21,14.862500190734863,13.104666709899902,79.9791488647461,55.37357711791992,68.45777130126953,32.59918975830078,40.7196159362793,53.422611236572266,1028.6978759765625,68.46227264404297,50.22052764892578,18.172378540039062,41.47618103027344,28.35426139831543,26.165563583374023,8.311771392822266,128.35000610351562,12.33133316040039,586.0599975585938,109.90420532226562,27.15174102783203,38.9329833984375,73.15739440917969,19.994199752807617,62.86000061035156
2015-01-22,15.515999794006348,13.441332817077637,81.94132232666016,57.20783996582031,68.87454986572266,33.1806640625,41.738582611083984,54.73740768432617,1032.781005859375,70.45526123046875,51.88936996459961,18.78631019592285,42.41666793823242,28.994281768798828,26.111526489257812,8.345085144042969,132.55999755859375,12.621333122253418,600.0999755859375,111.85255432128906,27.62847137451172,39.46197891235352,74.84544372558594,21.40630340576172,63.7599983215332
2015-01-23,15.619500160217283,13.419333457946776,81.40058898925781,57.33945846557617,67.86669921875,35.378292083740234,41.873565673828125,54.39067077636719,1021.2789916992188,70.48219299316406,51.54007339477539,18.89021110534668,42.60117721557617,29.05011749267578,26.05747413635254,8.278460502624512,135.33999633789062,12.67199993133545,604.0,110.21910095214844,27.17340087890625,39.572898864746094,74.30036926269531,21.260223388671875,66.19999694824219
2015-01-26,15.482999801635742,13.770000457763672,82.16539764404297,57.93992614746094,68.70780944824219,35.33818817138672,41.956295013427734,54.36174774169922,1025.0869140625,71.29914093017578,52.21925735473633,19.73082160949707,42.85316467285156,29.26917839050293,26.01887321472168,8.372848510742188,136.0800018310547,12.751999855041504,612.1400146484375,109.15637969970705,26.790586471557617,39.89712905883789,74.5113525390625,20.99803352355957,66.76000213623047
2015-01-27,15.337499618530272,13.732000350952148,81.2383804321289,57.45462417602539,67.87425994873047,35.4264030456543,41.15071487426758,54.007781982421875,997.5376586914062,70.57195281982422,51.36541748046875,19.70248794555664,42.44817733764648,29.316434860229492,25.80269432067871,8.245145797729492,135.83999633789062,12.731332778930664,608.5900268554688,110.87841033935548,26.5594425201416,39.3510627746582,74.4761962890625,20.48487663269043,67.4800033569336
2015-01-28,15.195500373840332,13.291333198547363,80.91388702392578,56.93640899658203,67.2756118774414,35.11762237548828,40.63251876831055,53.64657211303711,987.0985107421876,69.03681945800781,51.32661437988281,19.192453384399418,42.146671295166016,28.895483016967773,25.354890823364254,8.110529899597168,133.86000061035156,12.751333236694336,610.5700073242188,109.83534240722656,26.33553123474121,38.53195571899414,71.91773223876953,20.166500091552734,66.16000366210938
2015-01-29,15.58899974822998,13.68000030517578,83.13876342773438,57.520416259765625,70.67802429199219,35.71113586425781,41.31184005737305,54.5351448059082,998.4034423828124,69.22532653808594,51.1907844543457,19.060218811035156,42.1331672668457,29.041526794433594,25.60195541381836,8.329279899597168,134.39999389648438,12.84333324432373,611.1300048828125,111.13421630859376,28.126859664916992,38.29305267333984,67.95259094238281,20.211444854736328,67.19000244140625
2015-01-30,17.726499557495117,13.57333278656006,80.66668701171875,55.73550033569336,70.04912567138672,35.101585388183594,40.170928955078125,53.1770133972168,993.2280883789062,66.8822250366211,50.3951530456543,18.399066925048828,41.26918411254883,28.32417869567871,25.185033798217773,8.250755310058594,131.94000244140625,12.490667343139648,596.9600219726562,108.49708557128906,26.862812042236328,37.508079528808594,66.42282104492188,19.851865768432617,66.23999786376953
2015-02-02,18.223499298095703,14.062666893005373,80.67443084716797,56.27014923095703,70.10214233398438,35.28605270385742,40.02722930908203,53.63935470581055,996.7211303710938,67.15156555175781,50.686248779296875,18.644641876220703,41.332183837890625,28.29412078857422,25.5633544921875,8.56485366821289,130.9600067138672,12.685333251953123,593.75,109.60901641845705,27.115619659423828,37.124122619628906,65.71065521240234,20.1178035736084,65.5199966430664
2015-02-03,18.177499771118164,14.557332992553713,82.84521484375,57.273651123046875,71.17059326171875,35.61609649658203,40.649925231933594,54.80966567993164,1020.8464965820312,68.79439544677734,51.55949020385742,19.324682235717773,42.56515884399414,28.90837287902832,26.235048294067383,8.777994155883789,133.85000610351562,12.885333061218262,607.8400268554688,111.92144775390624,27.9462833404541,37.27770233154297,65.93925476074219,20.3200740814209,66.48999786376953
2015-02-04,18.237499237060547,14.56999969482422,83.74906921386719,58.12908935546875,71.26911926269531,35.70060729980469,40.29722595214844,54.621829986572266,1011.7255859375,68.17496490478516,51.0937614440918,18.767425537109375,42.63267135620117,29.153215408325195,27.663393020629883,8.90139102935791,132.0,12.847332954406738,601.6300048828125,105.24983978271484,28.249656677246097,37.08146667480469,65.35899353027344,20.1178035736084,65.66000366210938
2015-02-05,18.694499969482425,14.732666969299316,84.19712829589844,58.78713607788086,71.4888687133789,36.07896041870117,40.64558410644531,54.86745834350586,1027.78271484375,67.95951080322266,52.141639709472656,19.2018985748291,42.71814727783203,29.398059844970703,27.987661361694336,8.890174865722656,133.02999877929688,13.88266658782959,614.8800048828125,106.85375213623048,28.141307830810547,37.286231994628906,66.82723999023438,20.33504867553711,65.29000091552734
2015-02-06,18.714000701904297,14.490667343139648,84.23575592041016,59.14083480834961,71.22364807128906,35.82136535644531,39.970611572265625,55.16364669799805,1005.9598999023438,66.63086700439453,51.1519660949707,18.852428436279297,42.740665435791016,29.316434860229492,27.79464340209961,8.895780563354492,133.25999450683594,13.785332679748535,611.3400268554688,106.85375213623048,28.329113006591797,36.97054290771485,66.50193786621094,20.413707733154297,64.44000244140625
2015-02-09,18.527999877929688,14.498666763305664,83.69498443603516,58.359397888183594,70.26127624511719,35.7489128112793,39.700645446777344,54.462890625,1016.5171508789062,65.88573455810547,51.40424346923828,18.502965927124023,42.57866668701172,28.994281768798828,27.79464340209961,8.929437637329102,134.97000122070312,13.67133331298828,613.0499877929688,101.54013061523438,28.34355735778809,36.39034652709961,64.84025573730469,20.35003662109375,65.43000030517578
2015-02-10,18.649999618530273,14.419333457946776,85.49493408203125,59.02567672729492,71.24636840820312,36.69878387451172,40.38866424560547,55.37313079833984,1040.59326171875,69.33309936523438,53.28653335571289,19.58914566040039,42.90267562866211,29.40987968444824,28.968189239501953,9.024788856506348,137.0,13.735333442687988,616.6599731445312,100.87098693847656,28.610816955566406,37.15825271606445,66.6601791381836,20.702125549316406,65.76000213623047
2015-02-11,18.756999969482425,14.186667442321776,85.21686553955078,58.754241943359375,71.3903579711914,36.54180908203125,39.7616081237793,55.20698928833008,1042.9940185546875,69.14452362060547,54.644901275634766,19.59859275817871,42.66865921020508,29.440011978149418,29.08399772644043,9.114532470703123,135.89999389648438,13.829999923706056,620.510009765625,102.69142150878906,28.574684143066406,37.60194396972656,67.13494873046875,20.65342903137207,65.58999633789062
2015-02-12,18.85849952697754,13.525333404541016,86.64601135253906,59.37936782836914,72.05719757080078,36.96040725708008,40.06205749511719,55.532081604003906,1074.370361328125,70.94001770019531,55.18824005126953,20.061403274536133,43.0511589050293,29.66395568847656,29.354236602783203,9.176228523254396,136.07000732421875,13.771332740783691,617.510009765625,103.72461700439452,28.32188415527344,37.857906341552734,67.47785186767578,20.503604888916016,66.04000091552734
2015-02-13,19.09149932861328,13.584667205810549,86.43743896484375,59.264217376708984,72.48155212402344,36.85977935791016,40.07949447631836,55.36478805541992,1085.6064453125,71.28118896484375,55.44050979614258,20.269193649291992,43.280662536621094,29.818998336791992,29.045400619506836,9.142576217651367,136.66000366210938,13.703332901000977,618.5,104.8365478515625,28.78416633605957,37.09852981567383,66.6922836303711,21.151599884033203,65.9800033569336
2015-02-17,18.771499633789062,13.623332977294922,86.52241516113281,59.60968017578125,71.49646759033203,37.04090118408203,40.0010986328125,55.74300003051758,1102.94287109375,72.97791290283203,55.59575271606445,20.656444549560547,43.5821533203125,29.5390625,28.752002716064453,9.036006927490234,135.91000366210938,13.713333129882812,615.1500244140625,105.04322052001952,28.50246238708496,36.936405181884766,65.54487609863281,21.132871627807617,66.0
2015-02-18,18.668500900268555,13.630666732788086,86.51469421386719,59.65080642700195,71.6707534790039,37.431297302246094,40.76751327514648,56.25941848754883,1104.9107666015625,73.12156677246094,55.38230514526367,21.062583923339844,43.51465606689453,29.142852783203125,28.713415145874023,9.092095375061035,136.6199951171875,13.718667030334473,617.9199829101562,105.55490112304688,28.67581367492676,37.64870834350586,66.7099380493164,21.312665939331055,66.41999816894531
2015-02-19,18.950000762939453,14.11400032043457,85.70354461669922,59.46162796020508,71.37519073486328,37.49972152709961,40.80235290527344,55.77210235595703,1198.4404296875,74.60283660888672,55.01360321044922,21.19481658935547,43.61366271972656,29.20745086669922,28.96047592163086,9.215492248535156,136.9199981689453,13.660667419433594,618.3400268554688,106.78488159179688,29.390907287597656,37.50281524658203,67.93682098388672,21.593585968017575,66.88999938964844
2015-02-20,19.183000564575195,14.473999977111816,86.70780944824219,60.50625228881836,71.37519073486328,37.63656997680664,41.33797073364258,55.91029739379883,1196.6495361328125,74.51307678222656,55.01360321044922,21.374271392822266,44.06367492675781,29.59935188293457,29.06856346130371,9.198665618896484,138.0,13.72266674041748,623.3099975585938,108.2412338256836,30.0048770904541,37.133792877197266,67.23069763183594,21.732173919677734,67.37000274658203
2015-02-23,19.006999969482425,13.822667121887209,86.73870849609375,60.64607620239258,71.46613311767578,37.66475296020508,41.372798919677734,55.77938461303711,1188.1387939453125,74.46820068359375,54.17916488647461,21.29871368408203,44.47764587402344,29.45724105834961,29.09943389892578,9.187447547912598,137.25,13.90133285522461,636.77001953125,109.07765197753906,30.127670288085938,37.348350524902344,67.79559326171875,21.750905990600582,66.08000183105469
2015-02-24,18.929500579833984,13.607333183288574,90.19188690185548,61.40281677246094,71.9738540649414,37.6124267578125,41.551326751708984,55.96847152709961,1200.15234375,73.8397445678711,53.92691421508789,20.665891647338867,44.13114929199219,28.92322158813477,29.145763397216797,9.176228523254396,138.38999938964844,13.836000442504885,637.7899780273438,109.93207550048828,31.023338317871097,37.40841293334961,67.87504577636719,21.87450408935547,66.0999984741211
2015-02-25,19.26849937438965,13.583999633789062,89.8519515991211,61.221866607666016,74.76248931884766,37.93843460083008,42.16097640991211,56.11395263671875,1230.7220458984375,74.11872863769531,54.17916488647461,20.750896453857425,44.3066520690918,29.879289627075195,29.230701446533203,9.260364532470703,138.75999450683594,13.912667274475098,637.1199951171875,109.24300384521484,31.26892471313477,37.66587829589844,68.48403930664062,21.855777740478516,67.08999633789062
2015-02-26,19.239999771118164,13.812666893005373,89.13353729248047,60.9504280090332,76.06189727783203,38.05516052246094,42.35749816894531,55.93210983276367,1221.2667236328125,74.89268493652344,54.35382843017578,20.732009887695312,44.57215118408203,29.315113067626953,28.99908447265625,9.187447547912598,140.58999633789062,13.956000328063965,644.969970703125,106.2899932861328,31.3555908203125,37.56288528442383,67.78677368164062,21.926944732666016,66.4800033569336
2015-02-27,19.007999420166016,13.555999755859377,88.6468505859375,60.94218063354492,75.59564971923828,37.62852096557617,42.414268493652344,55.88119125366211,1217.5576171875,74.78469848632812,54.858360290527344,20.524213790893555,47.6141242980957,29.56059455871582,28.806060791015625,9.165011405944824,140.75999450683594,13.875332832336426,642.6799926757812,104.8626708984375,31.45672035217285,37.75168991088867,67.45136260986328,21.69097900390625,68.44000244140625
2015-03-02,19.28300094604492,13.155332565307615,89.70519256591797,61.76473617553711,76.43644714355469,37.9263801574707,43.126121520996094,56.49943161010742,1229.28564453125,76.34159851074219,56.02266311645508,20.656444549560547,47.69512176513672,29.918046951293945,29.03768539428711,9.294015884399414,143.6199951171875,14.133333206176758,649.530029296875,105.06937408447266,31.463939666748047,38.781517028808594,69.73738861083984,21.867015838623047,67.48999786376953
2015-03-03,19.230499267578125,13.303999900817873,89.66658782958984,61.698936462402344,76.23768615722656,37.83379364013672,42.78548812866211,56.732181549072266,1222.0343017578125,75.5136489868164,56.798858642578125,20.79812240600586,47.49262619018555,29.547670364379883,29.18437767028809,9.069660186767578,142.02999877929688,14.11066722869873,651.9000244140625,104.17363739013672,30.806644439697266,38.3524284362793,70.31111907958984,21.82206916809082,65.87000274658203
2015-03-04,19.13599967956543,13.496000289916992,88.6545639038086,60.88462829589844,76.6275405883789,37.455448150634766,42.58896255493164,56.52851486206055,1205.937744140625,74.8297119140625,56.19731140136719,20.85479164123535,47.30363845825195,29.40987968444824,29.006797790527344,8.991135597229004,139.91000366210938,13.85533332824707,652.47998046875,104.1047134399414,30.543079376220703,38.266597747802734,70.9554214477539,21.840795516967773,65.5199966430664
2015-03-05,19.39150047302246,13.375332832336426,89.54296875,61.32880401611328,75.75615692138672,37.68486404418945,42.99945831298828,56.87765884399414,1212.0675048828125,74.604736328125,56.33315658569336,20.713119506835938,47.33294296264648,29.595054626464844,29.03768539428711,9.036006927490234,140.86000061035156,13.868000030517578,650.969970703125,103.81925964355467,30.659570693969727,39.02181243896485,71.95282745361328,22.129213333129883,64.8499984741211
2015-03-06,19.004499435424805,12.925333023071287,88.41506958007812,60.46512222290039,74.24269104003906,37.117374420166016,42.32255935668945,56.15758514404297,1196.41357421875,73.36279296875,54.800140380859375,20.42032241821289,47.08489990234375,29.29789161682129,28.44318389892578,8.93504524230957,138.58999633789062,13.612667083740234,645.2000122070312,101.12213134765624,30.164478302001953,38.10354995727539,70.24050903320312,22.42511558532715,62.29999923706055
2015-03-09,18.92799949645996,12.725333213806152,89.03311920166016,61.082008361816406,74.68602752685547,37.447410583496094,42.549659729003906,57.146751403808594,1197.4072265625,74.22673034667969,54.87775421142578,19.74971580505371,47.55843734741211,29.384031295776367,29.31500244140625,8.991135597229004,140.9600067138672,13.772000312805176,650.8900146484375,101.10246276855467,30.04798126220703,38.609886169433594,69.8344955444336,22.77720642089844,62.2400016784668
2015-03-10,18.475500106811523,12.687999725341797,87.4024658203125,60.094974517822266,73.60063934326172,37.10127639770508,42.14787673950195,56.492149353027344,1171.914306640625,73.12882232666016,54.15977478027344,18.918546676635746,47.31941604614258,29.11701774597168,29.22938346862793,8.817255973815918,140.47000122070312,13.53733253479004,643.0499877929688,98.36595916748048,29.669374465942383,37.820335388183594,68.51935577392578,22.177902221679688,62.08000183105469
2015-03-11,18.318500518798828,12.916000366210938,87.79846954345703,60.10319519042969,72.58402252197266,36.79538345336914,41.63689804077149,56.57216262817383,1158.59228515625,72.95782470703125,54.41204833984375,18.502965927124023,47.378055572509766,28.91891098022461,29.40841293334961,8.834085464477539,141.9600067138672,13.618666648864746,643.8099975585938,95.4621124267578,29.370868682861328,37.62295913696289,67.23953247070312,22.353954315185547,62.27000045776367
2015-03-12,18.711999893188477,12.73799991607666,90.1512451171875,61.6413688659668,73.57005310058594,37.584259033203125,42.37932586669922,57.67770767211914,1167.49658203125,74.51470947265625,54.93597412109375,18.625743865966797,47.93278503417969,29.582130432128903,29.91438102722168,9.069660186767578,144.82000732421875,13.970000267028809,652.760009765625,96.32837677001952,29.53104019165039,38.86734390258789,69.1636962890625,22.25281524658203,62.81999969482422
2015-03-13,18.52899932861328,12.57866668701172,89.15734100341797,60.999778747558594,73.64649963378906,37.54802322387695,41.842166900634766,57.59043502807617,1139.130859375,73.86675262451172,54.6254997253418,18.33294677734375,47.82454681396485,29.280664443969727,29.61858558654785,9.086487770080566,150.10000610351562,14.01533317565918,654.6599731445312,95.77716827392578,30.026138305664062,38.901668548583984,68.44874572753906,22.12546730041504,63.119998931884766
2015-03-16,18.667499542236328,13.046667098999023,90.46187591552734,62.05262756347656,74.25798797607422,37.85391998291016,42.11729431152344,58.54323959350586,1139.7900390625,75.13567352294922,56.23611831665039,18.569074630737305,48.18985748291016,29.569211959838867,30.03114891052246,9.249146461486816,150.17999267578125,14.337332725524902,665.4099731445312,92.87330627441406,30.15719223022461,39.73410415649414,69.77272033691406,22.31275177001953,63.61000061035156
2015-03-17,18.59600067138672,12.982000350952148,89.74749755859375,61.337013244628906,73.50890350341797,37.99076461791992,42.16097640991211,58.935997009277344,1134.99853515625,74.19075012207031,56.06147766113281,20.53365707397461,47.97789001464844,29.418472290039062,29.805416107177734,9.1930570602417,150.4600067138672,14.269332885742188,662.1799926757812,96.75163269042967,29.844118118286133,39.19344329833984,68.11334228515625,22.282787322998047,64.41999816894531
2015-03-18,18.756999969482425,13.380666732788086,90.1357192993164,61.295875549316406,74.1433334350586,38.574363708496094,42.5846061706543,58.95782470703125,1162.6656494140625,74.90169525146484,56.85708999633789,21.2703800201416,47.70728302001953,29.263439178466797,29.9688720703125,9.232318878173828,150.99000549316406,14.288000106811523,667.4199829101562,99.5767059326172,30.21543312072754,40.09454727172851,69.55204010009766,21.8857479095459,64.4000015258789
2015-03-19,18.66200065612793,13.043333053588867,89.4213638305664,61.32880401611328,73.36370086669922,39.34714889526367,42.9383430480957,58.62325668334961,1157.3822021484375,75.87361907958984,57.16756439208984,21.582069396972656,48.1402473449707,29.353883743286133,30.08562469482422,9.165011405944824,152.2899932861328,14.33133316040039,667.3900146484375,100.03936004638672,30.040699005126953,40.06021881103515,70.59356689453125,21.679733276367188,64.4000015258789
2015-03-20,18.92449951171875,13.20533275604248,91.23062133789062,61.87989807128906,74.18156433105469,39.22639846801758,44.53673553466797,59.139671325683594,1160.1864013671875,75.63065338134766,56.87649154663086,21.364830017089844,48.464962005615234,29.918046951293945,30.256872177124023,9.243535995483398,152.02000427246094,14.31933307647705,662.4299926757812,100.8366928100586,30.2736873626709,40.23185729980469,70.59356689453125,21.698467254638672,65.73999786376953
2015-03-23,18.75550079345703,13.308667182922363,90.12796783447266,61.99504470825195,75.38162231445312,39.190181732177734,44.30963516235352,59.08147811889648,1162.1639404296875,75.83761596679688,57.186973571777344,21.166479110717773,47.97789001464844,29.922361373901367,30.03893280029297,9.294015884399414,153.17999267578125,14.352666854858398,671.27001953125,102.1458511352539,30.586761474609375,39.52814865112305,69.1636962890625,21.956911087036133,63.709999084472656
2015-03-24,18.704500198364254,13.447999954223633,90.1900863647461,62.19245147705078,75.94721984863281,39.41154098510742,43.95589447021485,59.64151382446289,1150.8883056640625,74.01974487304688,57.20637512207031,20.85479164123535,48.09514999389648,30.180757522583008,29.462905883789062,9.288407325744627,153.77000427246094,14.3013334274292,667.4500122070312,101.95882415771484,30.63772773742676,38.95315170288086,69.15486145019531,22.29026985168457,63.29999923706055
2015-03-25,18.54800033569336,12.953332901000977,88.27214050292969,61.082008361816406,75.01470947265625,38.54620361328125,43.23093795776367,59.365142822265625,1134.1422119140625,71.80589294433594,55.78980255126953,20.486433029174805,47.2833366394043,29.948192596435547,29.09704971313477,9.07526683807373,151.5800018310547,13.932000160217283,660.719970703125,102.40178680419922,30.72508430480957,38.10354995727539,66.46280670166016,21.747159957885746,60.959999084472656
2015-03-26,18.36750030517578,12.694000244140623,87.25493621826172,59.93048095703125,74.63253784179688,38.26847457885742,43.37940979003906,58.506874084472656,1122.0013427734375,72.5168685913086,56.62421417236328,20.203079223632812,46.800758361816406,29.7242431640625,29.073699951171875,8.979914665222168,150.00999450683594,14.079333305358888,662.0399780273438,102.92349243164062,29.62569236755371,38.1207160949707,66.1980209350586,21.544893264770508,63.970001220703125
2015-03-27,18.527999877929688,12.333333015441896,88.41192626953125,60.59672927856445,74.11276245117188,38.26444625854492,43.61962127685547,59.32148361206055,1116.914306640625,72.73286437988281,57.730316162109375,20.118072509765625,46.96311950683594,29.9697208404541,29.042558670043945,8.963088989257812,151.1999969482422,14.361332893371582,681.3400268554688,102.28365325927734,30.07709503173828,40.43782424926758,70.47881317138672,21.586091995239254,64.31999969482422
2015-03-30,18.72949981689453,12.704667091369627,89.00981140136719,61.52620697021485,74.81597137451172,38.630714416503906,44.06070327758789,59.74335479736328,1131.3187255859375,73.34480285644531,57.49745178222656,20.089738845825195,47.68924331665039,30.348711013793945,29.330568313598633,9.064050674438477,151.5800018310547,14.625332832336426,689.3800048828125,103.71097564697266,30.280961990356445,40.952735900878906,71.27317810058594,21.698467254638672,64.83000183105469
2015-03-31,18.604999542236328,12.584667205810549,88.2177963256836,61.188968658447266,74.47967529296875,38.11552810668945,43.81615447998047,59.69246673583984,1145.408203125,72.28288269042969,57.47804260253906,19.86305809020996,47.51784896850586,30.16781997680664,29.19045639038086,9.052831649780272,150.85000610351562,14.416000366210938,682.1599731445312,104.89218139648438,30.164478302001953,41.05571365356445,72.24410247802734,21.604827880859375,64.0199966430664
2015-04-01,18.51300048828125,12.505999565124512,87.84507751464844,61.188968658447266,73.60063934326172,37.43936538696289,43.47550582885742,59.70698928833008,1131.09228515625,72.29186248779297,56.81826400756836,19.72138023376465,46.91352462768555,29.69410514831543,28.5988712310791,8.923827171325684,150.97999572753906,14.353333473205566,692.9299926757812,105.7190399169922,30.30280876159668,40.74676132202149,72.56185150146484,21.39881134033203,63.099998474121094
2015-04-02,18.612499237060547,12.733332633972168,88.93994903564453,61.55910873413086,73.2490234375,37.99076461791992,43.52353286743164,60.12884140014648,1141.7578125,72.12989807128906,56.973506927490234,20.15585708618164,46.868412017822266,29.853445053100582,28.41204833984375,8.991135597229004,151.3300018310547,14.371999740600586,689.1099853515625,105.78793334960938,30.4775390625,41.16728210449219,72.77367401123047,21.3164119720459,63.349998474121094
2015-04-06,18.85199928283691,13.539999961853027,89.2582778930664,61.74007034301758,73.59300231933594,38.0430908203125,43.55412673950195,60.61614227294922,1165.9322509765625,72.24685668945312,57.47804260253906,20.15585708618164,46.881954193115234,29.844839096069336,28.536592483520508,8.9743070602417,153.27000427246094,14.41333293914795,695.4500122070312,107.63850402832033,30.928958892822266,40.98705291748047,72.64130401611328,21.282697677612305,64.41000366210938
2015-04-07,18.72050094604492,13.550000190734863,88.7535629272461,60.958641052246094,73.64649963378906,37.861961364746094,43.50168991088867,60.085201263427734,1165.90283203125,71.22997283935547,56.64363479614258,19.938617706298828,46.37229919433594,29.564905166625977,27.81267547607422,8.918217658996582,151.4499969482422,14.408666610717772,693.1099853515625,109.31194305419922,30.841590881347656,41.802337646484375,71.24671936035156,21.380088806152344,66.41000366210938
2015-04-08,19.059999465942383,13.844667434692385,89.75525665283203,61.53445816040039,74.02869415283203,38.328853607177734,44.038875579833984,60.47068405151367,1173.0557861328125,72.1658706665039,59.20511245727539,20.391977310180664,46.90449523925781,29.857751846313477,28.10845947265625,8.963088989257812,152.1699981689453,14.539999961853027,698.239990234375,109.01663208007812,31.147377014160156,41.716522216796875,71.90869903564453,21.391321182250977,68.70999908447266
