Date,LIN,APD,ECL,SHW,PPG,MLM,VMC,NUE,STLD,FCX,ALB,DD
2015-02-10,102.2011260986328,107.09053802490234,96.27165985107422,84.22589111328125,93.87584686279295,125.85968780517578,71.048583984375,36.90474319458008,15.166340827941896,16.69725227355957,44.572845458984375,22.305728912353516
2015-02-11,101.74293518066406,106.89102935791016,97.1426239013672,83.59130859375,93.86760711669922,128.47340393066406,71.26787567138672,36.82755279541016,15.206022262573242,16.599088668823242,45.43575668334961,22.112560272216797
2015-02-12,102.56932067871094,108.46580505371094,98.4400863647461,85.1160888671875,95.84600067138672,130.29832458496094,72.5561752319336,37.321571350097656,15.729823112487791,17.375497817993164,46.1021614074707,22.604671478271484
2015-02-13,103.82115173339844,108.88619232177734,99.1955108642578,85.71155548095703,97.38426971435548,133.18711853027344,72.9764633178711,37.74610900878906,15.880605697631836,18.10728645324707,46.64043426513672,22.7380428314209
2015-02-17,104.27933502197266,109.34937286376952,99.23992156982422,86.04238891601562,97.00587463378906,131.7565460205078,73.78965759277344,37.576290130615234,15.65045166015625,18.6962833404541,46.81130599975586,22.797836303710938
2015-02-18,104.42662811279295,109.64151763916016,99.14217376708984,86.62881469726562,97.44315338134766,132.93032836914062,74.07290649414062,37.2443733215332,15.317131042480469,18.999710083007812,46.87111282348633,22.7242488861084
2015-02-19,105.43301391601562,111.21624755859376,99.32876586914062,86.2408676147461,97.13784790039062,132.97618103027344,74.24652099609375,37.15947341918945,15.26951503753662,18.839073181152344,46.50373077392578,22.84842109680176
2015-02-20,105.80120849609376,112.34211730957033,100.00421142578124,87.14009094238281,97.60808563232422,131.3621826171875,73.99066925048828,37.42192077636719,15.45204734802246,18.990785598754883,47.39228439331055,22.779436111450195
2015-02-23,105.04847717285156,111.23052978515624,99.0088882446289,87.08294677734375,97.54623413085938,131.53636169433594,73.2962646484375,37.05138397216797,15.459982872009276,18.375015258789062,47.46916961669922,22.76104164123535
2015-02-24,105.04029083251952,111.85755920410156,100.42188262939452,87.40174102783203,97.66170501708984,131.4080047607422,73.76223754882812,37.553131103515625,15.626641273498535,18.937238693237305,47.91345977783203,22.908214569091797
2015-02-25,105.21209716796876,111.90740203857422,102.77689361572266,86.53858184814453,97.2079849243164,130.6744384765625,75.3631820678711,36.82755279541016,14.999677658081056,19.18711853027344,48.12703704833984,22.926607131958008
2015-02-26,104.64753723144533,111.60816192626952,103.22120666503906,86.72551727294922,97.2781219482422,130.25131225585938,75.37234497070312,36.480194091796875,14.761585235595703,18.839073181152344,48.101417541503906,22.650657653808594
2015-02-27,104.64753723144533,111.25901794433594,102.67913818359376,85.97189331054688,97.08837890625,130.89508056640625,75.93037414550781,36.30265045166016,14.460002899169922,19.303133010864254,48.33209609985352,22.646060943603516
2015-03-02,106.59487915039062,112.67704010009766,103.05238342285156,87.68710327148438,98.04529571533205,131.83309936523438,77.3026351928711,36.37984085083008,14.333020210266112,18.856916427612305,48.42607116699219,22.6966495513916
2015-03-03,105.58847045898438,111.20203399658205,103.25680541992188,86.19194030761719,96.74188995361328,131.51116943359375,77.54962158203125,36.39527893066406,14.372710227966309,18.731977462768555,48.477325439453125,22.650657653808594
2015-03-04,105.08248138427734,110.26143646240234,103.2479019165039,86.18592071533203,97.07189178466795,131.35487365722656,77.39410400390625,36.59598159790039,14.642542839050291,18.624897003173828,47.332481384277344,22.797836303710938
2015-03-05,105.09895324707033,110.3469009399414,103.77220916748048,87.16860961914062,97.11724090576172,131.0146484375,77.73257446289062,36.77351379394531,14.888565063476562,18.018041610717773,47.229949951171875,22.48509407043457
2015-03-06,103.9059600830078,108.74369049072266,102.2126235961914,86.34569549560547,95.68181610107422,129.38681030273438,77.53131103515625,36.30265045166016,14.467939376831056,17.348718643188477,46.84547805786133,22.04817771911621
2015-03-09,103.87305450439452,109.65579223632812,103.27313995361328,86.13468170166016,95.8138427734375,128.63270568847656,77.16541290283203,36.42616271972656,14.190166473388672,17.509361267089844,46.90528106689453,22.043581008911133
2015-03-10,102.31802368164062,108.38028717041016,102.3908920288086,84.84447479248047,93.90819549560548,126.5634536743164,75.408935546875,35.63880920410156,13.579073905944824,16.813268661499023,46.42683792114258,21.66645622253418
2015-03-11,102.20284271240234,107.81024932861328,102.04328155517578,84.69072723388672,92.8811492919922,127.73145294189452,76.14990234375,35.87810516357422,13.975890159606934,16.786495208740234,45.74332809448242,21.514677047729492
2015-03-12,103.36290740966795,109.2282257080078,103.21077728271484,85.98095703125,94.74552917480467,131.96188354492188,77.85152435302734,36.41844940185547,14.5393705368042,16.857891082763672,46.086944580078125,21.82741928100586
2015-03-13,101.85728454589844,108.3090591430664,102.01654815673828,85.98393249511719,94.0072021484375,130.41685485839844,77.40325164794922,36.117408752441406,14.507623672485352,16.188575744628906,45.477027893066406,21.63885498046875
2015-03-16,102.21929168701172,108.75792694091795,102.64038848876952,86.85812377929688,94.90225982666016,130.9318389892578,77.86068725585938,36.51107406616211,14.523492813110352,16.0368595123291,45.348175048828125,21.629657745361328
2015-03-17,101.05094909667967,108.76507568359376,101.87394714355467,86.22810363769531,93.73908996582033,130.91346740722656,77.85152435302734,36.59598159790039,14.785396575927734,15.546028137207031,45.09046936035156,21.44569396972656
2015-03-18,102.68826293945312,110.2187042236328,103.11272430419922,85.24842834472656,94.7207489013672,131.0421905517578,78.46441650390625,38.0317268371582,16.086950302124023,16.268890380859375,45.31381607055664,21.86421775817871
2015-03-19,100.38455200195312,108.48004150390624,102.49781036376952,85.75788116455078,93.28947448730467,127.53829193115234,77.02815246582031,35.58477783203125,15.690134048461914,15.403241157531738,44.38606262207031,21.491689682006836
2015-03-20,100.31047821044922,108.81492614746094,102.72952270507812,87.41881561279297,94.4815444946289,127.37281036376952,76.89093017578125,36.3875732421875,16.031402587890625,16.429534912109375,44.88429641723633,21.74923515319824
2015-03-23,100.35986328125,108.23063659667967,101.8472137451172,86.77373504638672,93.396728515625,128.4027862548828,77.12881469726562,36.77351379394531,16.190126419067383,17.25055503845215,44.59222412109375,21.721635818481445
2015-03-24,100.0060806274414,108.43726348876952,101.22337341308594,86.17082977294922,93.0090103149414,129.38681030273438,77.88809967041016,36.2949333190918,16.06315040588379,17.116695404052734,44.6695442199707,21.712438583374023
2015-03-25,98.97764587402344,107.35417938232422,101.43724822998048,84.8113021850586,91.75920104980467,128.7154998779297,76.79031372070312,36.094234466552734,16.142505645751953,17.0363712310791,43.96514129638672,21.537677764892575
2015-03-26,99.15042114257812,107.71045684814452,101.82942199707033,84.19940948486328,91.2807159423828,130.7019500732422,76.8543472290039,36.364410400390625,15.880605697631836,17.402271270751953,43.810508728027344,21.55147361755371
2015-03-27,98.86244201660156,108.84342956542967,101.81158447265624,84.91082000732422,91.9654541015625,130.34327697753906,77.00071716308594,36.17923355102539,15.583325386047363,16.77757453918457,44.28298568725586,22.16404914855957
2015-03-30,99.98138427734376,110.17584228515624,102.30176544189452,85.6825180053711,92.59650421142578,131.3640594482422,78.11681365966797,36.82500457763672,16.158708572387695,17.29517936706543,45.0389289855957,22.59099769592285
2015-03-31,99.33963775634766,108.37062072753906,101.93633270263672,85.76087951660156,93.02962493896484,128.56834411621094,77.11962890625,36.98061752319336,16.06281089782715,16.911436080932617,45.39113235473633,22.266141891479492
2015-04-01,99.56179809570312,107.51817321777344,101.18773651123048,86.15876770019531,92.58414459228516,127.0049057006836,77.04647064208984,36.03141021728515,15.807086944580078,16.929279327392578,45.15918731689453,22.22901725769043
2015-04-02,100.59845733642578,108.1987075805664,101.03622436523438,85.71566009521484,92.22116088867188,126.32433319091795,77.12881469726562,36.77054977416992,16.326539993286133,16.956056594848633,45.434078216552734,22.38680076599121
2015-04-06,100.5902099609375,108.95087432861328,102.16804504394533,86.47830200195312,92.48514556884766,128.1452178955078,77.2751693725586,36.36597442626953,15.99887752532959,17.089921951293945,47.24663162231445,22.59099769592285
2015-04-07,101.00984954833984,108.29899597167967,102.10565948486328,86.69535064697266,92.76564025878906,124.8989028930664,76.14079284667969,36.57603073120117,16.23862648010254,16.938209533691406,47.46137619018555,22.516740798950195
2015-04-08,100.67251586914062,108.14856719970705,102.7918930053711,87.6147689819336,93.27298736572266,125.2483901977539,76.11335754394531,37.02730941772461,16.318544387817383,16.79542350769043,48.0025749206543,22.447134017944336
2015-04-09,100.84528350830078,108.92223358154295,103.25535583496094,87.7353515625,94.18455505371094,126.00247192382812,75.73831939697266,37.18290710449219,16.54230499267578,16.759721755981445,50.69132995605469,22.61883544921875
2015-04-10,100.67251586914062,108.8291244506836,103.7009506225586,87.6147689819336,94.66302490234376,127.4095230102539,76.241455078125,37.51748275756836,16.47037696838379,16.33135986328125,50.46800994873047,22.456409454345703
2015-04-13,99.73455047607422,107.86917114257812,102.87210083007812,87.3585205078125,94.70013427734376,126.9129638671875,75.95781707763672,36.848358154296875,16.40644645690918,16.34031105041504,50.15015411376953,22.400714874267575
2015-04-14,99.55354309082033,108.77180480957033,103.51377868652344,87.47608947753906,94.02780151367188,127.087646484375,76.15909576416016,37.19847869873047,16.78204917907715,16.9577693939209,50.656978607177734,22.66060256958008
2015-04-15,99.9649429321289,109.13717651367188,104.28913879394533,87.03600311279297,93.74319458007812,130.75711059570312,76.67138671875,37.750885009765625,16.973838806152344,18.4969425201416,50.94905090332031,23.25461196899414
2015-04-16,99.75100708007812,108.59271240234376,104.11983489990234,85.55289459228516,93.52869415283205,130.60079956054688,75.7016830444336,36.863922119140625,16.718114852905273,18.64012336730957,50.45940399169922,23.087543487548828
2015-04-17,99.10104370117188,107.34626007080078,102.66715240478516,85.04947662353516,93.4709701538086,128.97296142578125,74.9515380859375,36.10920715332031,16.33452033996582,18.4969425201416,50.72570037841797,23.0457820892334
2015-04-20,100.3763198852539,108.43511199951172,103.51377868652344,84.9801025390625,93.91229248046876,128.7246551513672,74.80514526367188,36.863922119140625,16.686147689819336,18.487998962402344,50.8459587097168,23.24532699584961
2015-04-21,99.74275970458984,108.83626556396484,103.27313995361328,85.13387298583984,93.65245819091795,127.2531967163086,74.4392318725586,36.42042922973633,17.005800247192383,18.103200912475582,50.46800994873047,23.0411434173584
2015-04-22,99.76747131347656,108.50675964355467,103.42467498779295,84.89876556396484,93.38435363769533,126.21393585205078,74.01838684082031,36.42820358276367,17.01380157470703,18.407455444335938,50.63119888305664,23.212846755981445
2015-04-23,100.26110076904295,107.88351440429688,103.24641418457033,85.11579895019531,93.16986083984376,127.13367462158205,75.31745910644531,37.6730842590332,17.565204620361328,17.960025787353516,50.639801025390625,23.667644500732425
2015-04-24,100.75477600097656,107.49671936035156,103.01472473144533,85.19415283203125,92.10979461669922,127.40037536621094,76.36034393310547,37.43189239501953,17.469310760498047,18.631175994873047,50.68274688720703,23.723323822021484
2015-04-27,101.68451690673828,108.21308135986328,103.4603271484375,85.28158569335938,91.09510803222656,125.00001525878906,76.04017639160156,37.81314468383789,17.469310760498047,19.52604866027832,50.27042007446289,23.88574981689453
2015-04-28,101.02629852294922,109.5740737915039,100.67974853515624,84.97107696533203,91.05799102783205,125.16561889648438,76.01274108886719,38.56006622314453,17.764986038208008,20.29563331604004,51.06930923461914,24.048173904418945
2015-04-29,102.58953857421876,108.79328918457033,101.9630889892578,84.16321563720703,91.63959503173828,125.3495635986328,75.99441528320312,38.27217483520508,17.565204620361328,20.483551025390625,51.75654220581055,23.950727462768555
2015-04-30,100.31873321533205,102.74720764160156,99.79743194580078,83.80148315429688,91.38799285888672,131.1893310546875,78.23573303222656,38.01542663574219,17.685077667236328,20.8236083984375,51.28407287597656,23.667644500732425
2015-05-01,100.99339294433594,105.0181121826172,101.55314636230467,85.05550384521484,92.62126159667967,135.95315551757812,80.80641174316406,38.124366760253906,17.637126922607422,21.17259979248047,51.91975402832031,23.98784637451172
2015-05-04,100.59845733642578,105.7201156616211,101.57096862792967,84.41645812988281,92.81924438476562,136.4681396484375,80.59598541259766,38.29552459716797,17.812938690185547,20.930988311767575,51.64485549926758,23.969282150268555
2015-05-05,99.4795150756836,104.16563415527344,100.13611602783205,82.87604522705078,91.39620971679688,135.0795135498047,78.21744537353516,38.04654693603515,17.58917808532715,20.89519691467285,51.541786193847656,23.830060958862305
2015-05-06,98.60738372802734,104.26592254638672,100.26087951660156,83.76831817626953,91.59005737304688,137.11196899414062,79.90985870361328,37.80533599853515,17.333454132080078,20.81465721130371,51.541786193847656,23.61194610595703
2015-05-07,99.36431121826172,104.724365234375,100.95602416992188,84.82642364501953,93.071533203125,138.48231506347656,81.87674713134766,37.85981369018555,17.397380828857422,20.501449584960938,53.97283554077149,23.500566482543945
2015-05-08,99.56999206542967,105.99947357177734,102.30176544189452,86.57477569580078,94.78474426269533,142.44595336914062,82.76412200927734,38.04654693603515,17.613157272338867,20.841503143310547,54.25630187988281,24.062089920043945
2015-05-11,98.0314712524414,104.59542846679688,101.22337341308594,86.49940490722656,94.07299041748048,141.4250946044922,83.51423645019531,38.069881439208984,17.525251388549805,20.555139541625977,54.3336181640625,24.085302352905273
2015-05-12,96.9536590576172,103.4993896484375,101.10753631591795,87.02996826171875,92.8977279663086,138.6385955810547,82.54456329345703,37.603065490722656,17.277515411376953,20.340375900268555,53.84397888183594,23.644432067871097
2015-05-13,96.9289779663086,103.83610534667967,101.60660552978516,86.9967269897461,93.27432250976562,141.59988403320312,83.13004302978516,37.93760299682617,17.38939666748047,20.232988357543945,53.72372817993164,23.542341232299805
2015-05-14,99.23270416259766,105.7488021850586,103.3712158203125,88.01496887207031,94.68128967285156,142.24362182617188,84.8224868774414,38.59117126464844,17.421363830566406,20.40301513671875,54.66006088256836,23.77901268005371
2015-05-15,100.7054214477539,106.36486053466795,103.48705291748048,87.99078369140625,95.88136291503906,142.84144592285156,84.15465545654297,38.37331771850586,17.30947494506836,20.429861068725582,55.30432891845703,23.904312133789062
2015-05-18,100.2529067993164,105.9708251953125,103.24641418457033,87.93940734863281,95.56271362304688,142.832275390625,84.32845306396484,38.16326141357422,17.333454132080078,19.803449630737305,54.34220886230469,23.667644500732425
2015-05-19,99.8250961303711,105.6699676513672,103.13948822021484,88.35938262939453,95.1737060546875,141.86659240722656,84.47481536865234,37.30740737915039,17.021793365478516,19.05176544189453,53.86116027832031,23.542341232299805
2015-05-20,99.94850158691406,105.39060974121094,102.9968719482422,86.91816711425781,94.73509216308594,141.1676483154297,84.10888671875,37.39298248291016,17.053756713867188,18.863842010498047,53.72372817993164,23.686203002929688
2015-05-21,100.26110076904295,106.01380920410156,103.41576385498048,86.85169219970703,94.85923767089844,142.16090393066406,84.1180648803711,37.1673583984375,16.92588996887207,19.105453491210938,53.86974334716797,23.84398651123047
2015-05-22,100.38455200195312,105.1398696899414,102.7206039428711,86.56767272949219,94.84268188476562,140.06407165527344,83.87078094482422,37.42411422729492,17.381404876708984,18.783300399780273,53.14815902709961,23.80221939086914
2015-05-26,100.10480499267578,104.61691284179688,101.43724822998048,86.53143310546875,93.820556640625,139.0064239501953,82.68022918701172,36.71609115600586,17.237550735473633,17.968971252441406,52.53826141357422,23.491287231445312
2015-05-27,99.98960876464844,105.69145965576172,101.99874114990234,87.5436019897461,94.82198333740234,140.60667419433594,83.3121566772461,37.19847869873047,17.493284225463867,18.03160858154297,52.67569732666016,23.76045608520508
2015-05-28,100.99339294433594,106.16426849365234,102.3106689453125,87.59498596191406,95.1033935546875,139.2973175048828,82.8817367553711,37.01953125,17.349428176879883,18.04056167602539,52.04861068725586,23.932159423828125
2015-05-29,101.08389282226562,105.13270568847656,102.1769790649414,87.07225799560547,94.71854400634766,137.3978729248047,82.35968017578125,36.80167007446289,17.429351806640625,17.58417510986328,51.67063522338867,24.16419982910156
2015-06-01,100.75477600097656,105.6269760131836,102.54237365722656,87.09039306640625,94.7764663696289,135.59986877441406,82.02999877929688,37.02730941772461,17.54123306274414,17.315711975097656,51.41292953491211,24.252361297607425
2015-06-02,100.82061767578124,106.12841796875,103.0859832763672,86.57071685791016,94.45368194580078,137.73907470703125,82.60696411132812,38.443355560302734,17.916831970214844,18.309022903442383,52.10873794555664,24.43336296081543
2015-06-03,101.64405059814452,106.26456451416016,103.7009506225586,86.79426574707031,95.1737060546875,136.33743286132812,81.6362075805664,38.72345352172851,17.97277069091797,17.781049728393555,52.78737258911133,24.60042381286621
2015-06-04,100.45233154296876,104.53814697265624,101.6155242919922,85.2684326171875,94.66887664794922,136.466552734375,81.15999603271484,38.17103576660156,17.741012573242188,17.467844009399414,52.63274002075195,24.618986129760746
2015-06-05,100.45233154296876,104.28742980957033,101.60660552978516,84.71552276611328,94.61095428466795,136.5587615966797,81.61787414550781,38.062110900878906,17.7170467376709,17.58417510986328,52.51249313354492,24.16419982910156
2015-06-08,100.79164123535156,103.54239654541016,101.24119567871094,84.08707427978516,94.39161682128906,137.08438110351562,81.09586334228516,37.750885009765625,17.421363830566406,17.360458374023438,52.13450622558594,23.8532657623291
2015-06-09,100.93231201171876,103.46359252929688,101.2947006225586,84.04776763916016,94.86750793457033,137.02908325195312,80.66543579101562,37.58750534057617,17.453323364257812,17.915273666381836,52.05719375610352,23.908952713012695
2015-06-10,101.8012924194336,104.5453109741211,103.03253936767578,85.35306549072266,95.95588684082033,139.84141540527344,82.07579040527344,38.04654693603515,17.51725959777832,18.398508071899418,52.546844482421875,24.127065658569336
2015-06-11,101.99163055419922,104.73155212402344,103.12165832519533,85.43765258789062,96.82901000976562,140.10874938964844,81.92929077148438,38.04654693603515,17.30947494506836,17.834745407104492,52.79596328735352,24.20595932006836
2015-06-12,101.94196319580078,103.83610534667967,102.12063598632812,84.87564086914062,96.52276611328124,136.36512756347656,81.40724182128906,37.80533599853515,17.397380828857422,17.72735595703125,51.59624481201172,24.05745506286621
2015-06-15,100.31990051269533,103.24867248535156,101.78102111816406,84.2562484741211,95.53376770019533,134.723876953125,80.39067840576172,36.957271575927734,16.989822387695312,17.530488967895508,49.99089050292969,24.06673240661621
2015-06-16,100.75025939941406,104.3805160522461,102.29046630859376,84.331787109375,96.0054931640625,134.40110778808594,80.39984893798828,37.41633605957031,17.08572006225586,17.718406677246094,50.04265594482422,24.40550994873047
2015-06-17,101.51991271972656,104.71005249023438,102.81779479980467,84.67019653320312,96.5600357055664,133.69114685058594,80.10676574707031,37.439666748046875,17.04576301574707,17.915273666381836,50.44832611083984,24.758201599121097
2015-06-18,102.44679260253906,105.26164245605467,104.76618194580078,85.66124725341797,97.5035400390625,135.87644958496094,81.3980941772461,37.22180938720703,17.1496524810791,18.013715744018555,51.47541809082031,24.869583129882812
2015-06-19,101.7930145263672,103.99370574951172,104.72146606445312,85.20196533203125,97.08143615722656,136.69705200195312,81.77356719970703,36.957271575927734,17.093708038330078,17.691560745239258,50.577789306640625,24.725719451904297
2015-06-22,102.08267211914062,104.48080444335938,105.22197723388672,86.16584014892578,97.80146026611328,136.9091796875,82.27725982666016,36.70052337646485,17.3734073638916,17.360458374023438,50.931663513183594,24.799970626831055
2015-06-23,102.20680236816406,103.77879333496094,104.76618194580078,85.9664077758789,97.90078735351562,136.58644104003906,81.66366577148438,37.42411422729492,17.860885620117188,17.99581527709961,50.88851165771485,24.860294342041016
2015-06-24,101.37095642089844,102.9549789428711,103.90814971923828,85.1989517211914,97.6359405517578,134.53941345214844,80.35404968261719,36.9028205871582,17.82093048095703,18.398508071899418,49.74921798706055,24.642189025878903
2015-06-25,101.13922119140624,102.31742095947266,103.6400375366211,85.38627624511719,97.4456024169922,133.90318298339844,79.29170989990234,36.80167007446289,17.70106315612793,17.664716720581055,50.292964935302734,24.697874069213867
2015-06-26,100.61785888671876,101.78016662597656,103.43449401855467,85.53434753417969,97.66905212402344,133.5896759033203,79.20012664794922,36.2707405090332,17.731616973876953,17.843687057495117,51.00933837890625,24.637060165405273
2015-06-29,98.73094177246094,98.79741668701172,100.93196105957033,83.47370910644531,95.16134643554688,131.0447998046875,77.06625366210938,35.29829406738281,17.176753997802734,17.34256362915039,48.5408821105957,23.757673263549805
2015-06-30,98.9378433227539,98.58130645751952,101.05706787109376,83.09600830078125,94.94615173339844,130.48233032226562,76.86479949951172,34.561119079589844,16.66208839416504,16.662464141845703,47.70365905761719,23.935426712036133
2015-07-01,98.71438598632812,99.79886627197266,101.17323303222656,84.84545135498047,96.41932678222656,132.64918518066406,78.13778686523438,34.89049530029297,16.774675369262695,16.465591430664062,47.00454330444336,24.038333892822266
2015-07-02,98.39991760253906,98.9775619506836,100.82470703125,83.8967056274414,95.93101501464844,132.77828979492188,78.18355560302734,34.7022819519043,16.444974899291992,16.465591430664062,47.49650573730469,24.03365135192871
2015-07-06,97.53919982910156,98.06255340576172,100.01138305664062,84.588623046875,95.2606430053711,133.2024383544922,78.6231460571289,34.223899841308594,16.147436141967773,15.964466094970703,46.823299407958984,23.65476417541504
2015-07-07,98.06887817382812,98.6461410522461,100.26162719726562,85.69751739501953,95.2275161743164,133.72801208496094,79.17263793945312,34.59247589111328,16.227846145629883,15.436494827270508,46.823299407958984,23.78106117248535
2015-07-08,96.07440948486328,95.81468963623048,98.86737060546876,84.88471221923828,93.60535430908205,133.33154296875,78.20186614990234,33.56514358520508,15.785562515258787,14.765340805053713,45.804832458496094,23.163610458374023
2015-07-09,95.99993133544922,95.28874206542967,98.85845947265624,83.81815338134766,93.22467041015624,135.3324737548828,78.68724060058594,33.690608978271484,15.584528923034668,15.015904426574709,46.12419128417969,23.5097599029541
2015-07-10,97.13371276855467,97.93286895751952,100.35099792480467,84.05985260009766,95.09510040283205,140.98472595214844,82.75348663330078,33.9964714050293,15.777522087097168,14.980108261108398,46.60751724243164,24.047685623168945
2015-07-13,98.04408264160156,98.33633422851562,101.64696502685548,85.22916412353516,96.44416046142578,141.4088897705078,82.81759643554688,34.62385177612305,16.115266799926758,15.28822135925293,47.79860305786133,24.295604705810547
2015-07-14,98.70612335205078,98.84066772460938,102.51390838623048,85.8938980102539,97.3379898071289,140.0257568359375,82.41464233398438,34.64738845825195,16.083097457885742,15.4598970413208,47.75543975830078,24.810138702392575
2015-07-15,98.22615814208984,99.06400299072266,102.4245376586914,85.25334930419922,96.81658172607422,139.18670654296875,81.53544616699219,34.12979507446289,15.85792636871338,14.82740592956543,46.84056091308594,24.370437622070312
2015-07-16,97.8288803100586,98.75420379638672,102.51390838623048,78.92945098876953,92.54600524902344,141.80535888671875,83.06487274169922,33.92589569091797,15.737316131591797,14.72801399230957,46.97003173828125,24.431251525878903
